

CATCH COMPARISONS
******************
OPTION FILE   DESCRIPTION
===========   ==============================================
0107B.OP7     Stage 2 calibration 0107B




CEILINGS SPECIFIED FOR Alaska T
Catch level comparison

      Actual   0107B    |0107B   
Year   Catch    MDL Cat | Compare
==== ========  ======== |========
       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     24124     -NA-     -NA-     -NA-     -NA-     -NA-    1.091
1980    none      4760    24924     1203    30887     -NA-    1.348    0.851    1.780    0.204    0.964
1981    none      4456    14280     2694    21430     -NA-    1.603    0.950    1.215    0.186    1.119
1982    none      4159    16862     3032    24053     -NA-    1.056    0.896    0.690    0.122    0.897
1983    none      2918     9197     3155    15270     -NA-    1.199    1.017    0.707    0.109    0.987
1984    none      6306     7746     1712    15764     -NA-    1.516    0.931    0.776    0.265    1.148
1985    none      4658    20062     1171    25891     -NA-    1.266    1.071    0.960    0.105    1.101
1986    none       969    13525     8047    22541     -NA-    2.768    0.980    0.419    0.295    0.857
1987    none      3892     6330     3122    13344     -NA-    1.282    0.946    0.687    0.181    0.983
1988    none      1746    10936     2302    14984     -NA-    2.124    1.021    0.405    0.237    1.055
1989    none      3856     6390     3145    13391     -NA-    1.420    1.315    0.580    0.370    1.172
1990    none      2019    12113     5249    19381     -NA-    1.221    1.007    0.243    0.233    0.823
1991    none       506     4409     3649     8564     -NA-    4.950    1.239    0.532    0.556    1.157
1992    none       424     6358     2332     9114     -NA-    4.229    0.859    0.357    0.413    0.887
1993    none       385     4617     1924     6926     -NA-    4.752    0.839    0.427    0.475    0.942
1994    none      1183     3732     1274     6189     -NA-    2.158    1.085    0.508    0.374    1.171
1995    none       957     6030     2465     9452     -NA-    3.028    0.980    0.286    0.404    1.006
1996    none      1210     8650     2379    12239     -NA-    1.891    0.819    0.474    0.318    0.858
1997    none       583     3952     1679     6214     -NA-    5.179    1.392    0.774    0.702    1.580
1998    none      1493     9705     3733    14931     -NA-    0.779    0.778    0.296    0.342    0.658
1999    none      1118     2069     1752     4939     -NA-    3.843    1.389    0.839    0.864    1.749
2000    none      2570    13245     1028    16843     -NA-    0.817    0.819    0.537    0.198    0.802
2001    none      2326     4279     2578     9183     -NA-    1.082    1.111    0.695    0.158    0.987
Average Magnitudes                                                                       0.309    0.161

ESCAPEMENT CALIBRATION FOR STL
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none      1042     -NA-     -NA-     -NA-     -NA-     -NA-    0.942
1980    none     none     none     none       821     -NA-     -NA-     -NA-     -NA-     -NA-    1.012
1981    none     none     none     none       630     -NA-     -NA-     -NA-     -NA-     -NA-    1.140
1982    none     none     none     none       773     -NA-     -NA-     -NA-     -NA-     -NA-    0.807
1983    none     none     none     none       387     -NA-     -NA-     -NA-     -NA-     -NA-    1.344
1984    none     none     none     none       374     -NA-     -NA-     -NA-     -NA-     -NA-    1.708
1985    none     none     none     none      1409     -NA-     -NA-     -NA-     -NA-     -NA-    0.786
1986    none     none     none     none      1277     -NA-     -NA-     -NA-     -NA-     -NA-    0.988
1987    none     none     none     none      1321     -NA-     -NA-     -NA-     -NA-     -NA-    0.904
1988    none     none     none     none       717     -NA-     -NA-     -NA-     -NA-     -NA-    1.259
1989    none     none     none     none       811     -NA-     -NA-     -NA-     -NA-     -NA-    1.009
1990    none     none     none     none       842     -NA-     -NA-     -NA-     -NA-     -NA-    1.239
1991    none     none     none     none      1632     -NA-     -NA-     -NA-     -NA-     -NA-    0.738
1992    none     none     none     none       780     -NA-     -NA-     -NA-     -NA-     -NA-    1.314
1993    none     none     none     none       928     -NA-     -NA-     -NA-     -NA-     -NA-    0.975
1994    none     none     none     none       954     -NA-     -NA-     -NA-     -NA-     -NA-    0.960
1995    none     none     none     none       822     -NA-     -NA-     -NA-     -NA-     -NA-    1.254
1996    none     none     none     none      1384     -NA-     -NA-     -NA-     -NA-     -NA-    0.832
1997    none     none     none     none      1156     -NA-     -NA-     -NA-     -NA-     -NA-    1.072
1998    none     none     none     none      1544     -NA-     -NA-     -NA-     -NA-     -NA-    0.894
1999    none     none     none     none      1098     -NA-     -NA-     -NA-     -NA-     -NA-    1.161
2000    none     none     none     none      1457     -NA-     -NA-     -NA-     -NA-     -NA-    0.973
2001    none     none     none     none      1360     -NA-     -NA-     -NA-     -NA-     -NA-    0.976
Average Magnitudes                                                                       0.000    0.162

TERMINAL RUN CALIBRATION FOR SNO
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     13583     -NA-     -NA-     -NA-     -NA-     -NA-    1.077
1980    none     none     none     none     17616     -NA-     -NA-     -NA-     -NA-     -NA-    0.815
1981    none     none     none     none      9776     -NA-     -NA-     -NA-     -NA-     -NA-    1.191
1982    none     none     none     none      9112     -NA-     -NA-     -NA-     -NA-     -NA-    1.104
1983    none     none     none     none     11052     -NA-     -NA-     -NA-     -NA-     -NA-    0.905
1984    none     none     none     none      8819     -NA-     -NA-     -NA-     -NA-     -NA-    1.054
1985    none     none     none     none      9352     -NA-     -NA-     -NA-     -NA-     -NA-    0.963
1986    none     none     none     none      8664     -NA-     -NA-     -NA-     -NA-     -NA-    0.969
1987    none     none     none     none      6967     -NA-     -NA-     -NA-     -NA-     -NA-    1.097
1988    none     none     none     none      7744     -NA-     -NA-     -NA-     -NA-     -NA-    0.934
1989    none     none     none     none      6263     -NA-     -NA-     -NA-     -NA-     -NA-    1.142
1990    none     none     none     none      8437     -NA-     -NA-     -NA-     -NA-     -NA-    0.823
1991    none     none     none     none      5046     -NA-     -NA-     -NA-     -NA-     -NA-    1.147
1992    none     none     none     none      4355     -NA-     -NA-     -NA-     -NA-     -NA-    1.139
1993    none     none     none     none      5498     -NA-     -NA-     -NA-     -NA-     -NA-    0.901
1994    none     none     none     none      5017     -NA-     -NA-     -NA-     -NA-     -NA-    0.927
1995    none     none     none     none      3358     -NA-     -NA-     -NA-     -NA-     -NA-    1.237
1996    none     none     none     none      4869     -NA-     -NA-     -NA-     -NA-     -NA-    0.915
1997    none     none     none     none      4408     -NA-     -NA-     -NA-     -NA-     -NA-    1.104
1998    none     none     none     none      6364     -NA-     -NA-     -NA-     -NA-     -NA-    0.861
1999    none     none     none     none      4832     -NA-     -NA-     -NA-     -NA-     -NA-    1.138
2000    none     none     none     none      6000     -NA-     -NA-     -NA-     -NA-     -NA-    0.973
2001    none     none     none     none      5760     -NA-     -NA-     -NA-     -NA-     -NA-    1.020
Average Magnitudes                                                                       0.000    0.107

TERMINAL RUN CALIBRATION FOR WCH
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     24200     -NA-     -NA-     -NA-     -NA-     -NA-    1.096
1980    none     none     none     none     31280     -NA-     -NA-     -NA-     -NA-     -NA-    0.842
1981    none     none     none     none     23049     -NA-     -NA-     -NA-     -NA-     -NA-    1.016
1982    none     none     none     none     19078     -NA-     -NA-     -NA-     -NA-     -NA-    1.055
1983    none     none     none     none     15164     -NA-     -NA-     -NA-     -NA-     -NA-    1.211
1984    none     none     none     none     21608     -NA-     -NA-     -NA-     -NA-     -NA-    0.909
1985    none     none     none     none     22278     -NA-     -NA-     -NA-     -NA-     -NA-    1.025
1986    none     none     none     none     23768     -NA-     -NA-     -NA-     -NA-     -NA-    1.313
1987    none     none     none     none     44661     -NA-     -NA-     -NA-     -NA-     -NA-    1.045
1988    none     none     none     none     78721     -NA-     -NA-     -NA-     -NA-     -NA-    0.815
1989    none     none     none     none     77163     -NA-     -NA-     -NA-     -NA-     -NA-    0.863
1990    none     none     none     none     47813     -NA-     -NA-     -NA-     -NA-     -NA-    1.257
1991    none     none     none     none     51599     -NA-     -NA-     -NA-     -NA-     -NA-    1.098
1992    none     none     none     none     68550     -NA-     -NA-     -NA-     -NA-     -NA-    0.883
1993    none     none     none     none     60905     -NA-     -NA-     -NA-     -NA-     -NA-    0.954
1994    none     none     none     none     47047     -NA-     -NA-     -NA-     -NA-     -NA-    1.092
1995    none     none     none     none     51450     -NA-     -NA-     -NA-     -NA-     -NA-    0.962
1996    none     none     none     none     57840     -NA-     -NA-     -NA-     -NA-     -NA-    0.838
1997    none     none     none     none     23656     -NA-     -NA-     -NA-     -NA-     -NA-    1.453
1998    none     none     none     none     24262     -NA-     -NA-     -NA-     -NA-     -NA-    0.940
1999    none     none     none     none     13244     -NA-     -NA-     -NA-     -NA-     -NA-    1.324
2000    none     none     none     none     14447     -NA-     -NA-     -NA-     -NA-     -NA-    1.142
2001    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.000    0.142

TERMINAL RUN CALIBRATION FOR URB
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      9400    64500    15300    89200     -NA-    0.746    1.010    1.000    0.034    0.980
1980    none     11900    29200    35700    76800     -NA-    1.928    0.787    0.982    0.233    1.054
1981    none      7700    45600    13400    66700     -NA-    2.167    0.912    1.643    0.324    1.204
1982    none     35200    29100    14700    79000     -NA-    1.657    0.923    0.522    0.410    1.175
1983    none     28400    47800     9800    86000     -NA-    1.197    0.642    0.312    0.342    0.788
1984    none     35900    76800    18600   131300     -NA-    1.341    0.900    0.676    0.198    0.988
1985    none     64900    80400    51200   196500     -NA-    1.329    0.986    1.041    0.125    1.114
1986    none     91100   149200    41200   281500     -NA-    1.249    1.075    0.730    0.160    1.081
1987    none    102300   217500   100800   420600     -NA-    1.254    0.891    0.677    0.196    0.928
1988    none     34100   192500   113300   339900     -NA-    1.046    1.180    1.010    0.110    1.110
1989    none     30700    66100   164600   261400     -NA-    0.559    1.009    0.632    0.286    0.719
1990    none      8800    70100    74700   153600     -NA-    0.176    0.846    0.971    0.132    0.868
1991    none      9800    26200    67500   103500     -NA-    0.891    0.993    1.361    0.248    1.223
1992    none     17600    37700    25700    81000     -NA-    0.172    0.838    1.290    0.347    0.837
1993    none     13400    62300    27300   103000     -NA-    0.670    0.742    1.262    0.269    0.870
1994    none     13000    63100    56700   132800     -NA-    0.927    0.741    1.541    0.361    1.101
1995    none     23000    19400    64100   106500     -NA-    0.511    0.517    1.324    0.389    1.002
1996    none     53400    71000    18700   143100     -NA-    0.391    1.298    1.552    0.447    0.993
1997    none     22600   110200    32100   164900     -NA-    0.000    1.477    0.691    0.516    1.121
1998    none     43600    22300    76400   142300     -NA-    0.423    1.354    0.738    0.373    0.738
1999    none     25200   120100    21400   166700     -NA-    0.427    0.851    1.687    0.282    0.894
2000    none     17900    63200    74800   155900     -NA-    0.614    0.969    1.574    0.332    1.219
2001    none     31800    48000    47400   127200     -NA-    1.004    1.149    1.348    0.187    1.187
Average Magnitudes                                                                       0.274    0.130

TERMINAL RUN CALIBRATION FOR SPR
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     66500    28000      700    95200     -NA-    1.061    0.981    1.000    0.048    1.037
1980    none     57300    40300      200    97800     -NA-    1.177    0.895    3.599    0.152    1.066
1981    none     59700    25300     1300    86300     -NA-    1.073    0.587    1.151    0.174    0.932
1982    none     94400    26200      200   120800     -NA-    1.065    0.820    2.385    0.092    1.014
1983    none     14400    14100      300    28800     -NA-    1.190    0.579    2.287    0.315    0.902
1984    none     39200     8100      200    47500     -NA-    1.004    0.725    0.000    0.054    0.952
1985    none     24300     8100      800    33200     -NA-    1.099    0.999    0.362    0.088    1.057
1986    none      9800     6600      200    16600     -NA-    1.314    0.646    0.302    0.335    1.036
1987    none      5500     3500      100     9100     -NA-    1.559    0.149    0.309    0.673    1.003
1988    none      7200     4700      100    12000     -NA-    1.632    0.473    0.000    0.594    1.165
1989    none     15100    11100      600    26800     -NA-    1.278    0.511    0.000    0.382    0.932
1990    none     10300     8200      500    19000     -NA-    1.230    0.610    2.759    0.339    1.002
1991    none     42500     8800     1100    52400     -NA-    1.101    0.785    0.091    0.137    1.027
1992    none     19200     9800      500    29500     -NA-    1.150    0.620    0.045    0.240    0.955
1993    none      8300     7900      600    16800     -NA-    1.178    0.770    0.056    0.230    0.946
1994    none     13400     4000     1100    18500     -NA-    1.159    0.807    0.040    0.214    1.017
1995    none     26700     6300      800    33800     -NA-    1.080    0.674    0.113    0.145    0.982
1996    none     28300     4700      100    33100     -NA-    1.302    0.628    0.250    0.313    1.203
1997    none     12300    14700      400    27400     -NA-    1.181    0.448    0.000    0.392    0.771
1998    none     10800     8900      500    20200     -NA-    1.762    0.806    0.130    0.514    1.300
1999    none     34700    14000      500    49200     -NA-    0.904    0.476    0.000    0.227    0.773
2000    none     11000     8000     1100    20100     -NA-    1.106    1.402    0.192    0.262    1.173
2001    none     51800     4600      200    56600     -NA-    1.011    0.740    1.533    0.033    0.991
Average Magnitudes                                                                       0.259    0.085

TERMINAL RUN CALIBRATION FOR LRW
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     11800    16500     4400    32700     -NA-    0.641    1.071    1.000    0.165    0.906
1980    none      7400    23700     7700    38800     -NA-    0.592    0.963    0.849    0.130    0.870
1981    none      3500    18200     3300    25000     -NA-    0.794    1.034    2.550    0.258    1.200
1982    none      4500     5300     3300    13100     -NA-    0.932    1.168    1.730    0.275    1.228
1983    none      2200    11100     3500    16800     -NA-    1.141    0.968    0.952    0.050    0.987
1984    none      2300     6900     4100    13300     -NA-    0.876    0.663    1.161    0.246    0.854
1985    none      4400     5100     3700    13200     -NA-    1.080    0.761    1.544    0.272    1.087
1986    none      8400    12600     3400    24400     -NA-    0.702    0.766    1.442    0.285    0.838
1987    none     13400    18400     6100    37900     -NA-    1.090    0.897    1.427    0.151    1.050
1988    none      3700    25700    12400    41800     -NA-    1.154    0.551    1.355    0.395    0.843
1989    none      4500    12400    21800    38700     -NA-    1.171    0.743    1.474    0.369    1.204
1990    none      1200     8400    10700    20300     -NA-    1.980    0.732    1.245    0.298    1.076
1991    none      5600     7000     7200    19800     -NA-    0.544    0.694    1.205    0.312    0.837
1992    none      1200     7700     3600    12500     -NA-    0.944    0.750    1.268    0.237    0.918
1993    none      4600     3700     5100    13400     -NA-    0.531    0.471    1.879    0.642    1.027
1994    none      1800     9000     1300    12100     -NA-    0.640    0.833    2.558    0.345    0.989
1995    none      1800     4800     9400    16000     -NA-    1.252    0.927    1.390    0.279    1.235
1996    none      1300     7900     5400    14600     -NA-    2.696    0.618    1.185    0.426    1.013
1997    none      1000     6300     5000    12300     -NA-    0.398    0.000    1.513    0.770    0.648
1998    none       400     1700     5100     7200     -NA-    1.369    0.673    1.803    0.667    1.512
1999    none       900     1600      900     3400     -NA-    2.197    0.754    2.287    0.773    1.542
2000    none      2300     6600     1300    10200     -NA-    1.532    0.676    1.188    0.354    0.934
2001    none      3800     8400     4500    16700     -NA-    1.002    0.856    1.239    0.138    0.992
Average Magnitudes                                                                       0.341    0.155

TERMINAL RUN CALIBRATION FOR WSH
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     18263    29996      367    48626     -NA-    0.904    0.976    1.000    0.051    0.949
1980    none     21453    20491     1123    43067     -NA-    1.514    1.094    1.636    0.317    1.317
1981    none     26089    30507      631    57227     -NA-    1.294    0.656    0.716    0.321    0.947
1982    none     44496    31870      713    77079     -NA-    1.107    0.759    0.275    0.168    0.956
1983    none     35145    25560      515    61220     -NA-    0.921    0.832    1.013    0.116    0.884
1984    none     44823    39682     1131    85636     -NA-    0.983    1.058    0.570    0.041    1.012
1985    none     36367    30953     1022    68342     -NA-    1.044    1.028    1.476    0.043    1.043
1986    none     46943    23930      713    71586     -NA-    0.941    0.901    0.840    0.073    0.927
1987    none     59373    34967      513    94853     -NA-    0.964    1.034    2.465    0.043    0.998
1988    none     65609    52385     1025   119019     -NA-    1.014    1.057    2.556    0.046    1.046
1989    none     42818    68508     1223   112549     -NA-    1.151    0.952    0.320    0.094    1.021
1990    none     65156    64436     1747   131339     -NA-    0.744    0.888    2.368    0.200    0.836
1991    none     38765    67787     2902   109454     -NA-    1.300    1.236    1.265    0.259    1.259
1992    none     22079    58114     2631    82824     -NA-    1.251    0.785    1.277    0.227    0.925
1993    none     25210    41798     1310    68318     -NA-    1.048    0.869    1.676    0.111    0.951
1994    none     25923    26018      663    52604     -NA-    1.000    0.956    0.873    0.024    0.977
1995    none     16964    25552      848    43364     -NA-    1.380    1.000    0.934    0.150    1.147
1996    none     15873    21127      335    37335     -NA-    0.924    0.702    0.967    0.202    0.798
1997    none     21455    17783      344    39582     -NA-    1.091    1.068    0.598    0.083    1.076
1998    none     20401    26367      514    47282     -NA-    1.207    0.933    1.007    0.127    1.052
1999    none     27794    27371      636    55801     -NA-    0.970    0.834    0.707    0.100    0.900
2000    none     30900    24600      400    55900     -NA-    1.020    1.025    1.807    0.028    1.028
2001    none     29400    29600      600    59600     -NA-    1.001    0.979    1.336    0.015    0.993
Average Magnitudes                                                                       0.123    0.085

TERMINAL RUN CALIBRATION FOR CWS
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     19810     -NA-     -NA-     -NA-     -NA-     -NA-    1.161
1980    none     18837     9506      148    28491     -NA-    1.109    0.695    0.328    0.178    0.967
1981    none     24031     9871      248    34150     -NA-    1.140    0.802    0.233    0.161    1.036
1982    none     17722    13746      178    31646     -NA-    0.986    0.755    0.390    0.118    0.882
1983    none     23357     6438       81    29876     -NA-    0.900    1.034    1.123    0.086    0.929
1984    none     23846     5645       24    29515     -NA-    0.815    1.404    2.432    0.228    0.929
1985    none     11313     3041       11    14365     -NA-    0.933    2.455    6.316    0.365    1.259
1986    none     13279     3316       66    16661     -NA-    1.164    1.228    0.991    0.176    1.176
1987    none     28791     8122       38    36951     -NA-    1.011    0.736    0.940    0.067    0.950
1988    none     13749    11060       83    24892     -NA-    1.387    0.993    0.631    0.218    1.209
1989    none      9961    12032      336    22329     -NA-    1.361    0.603    0.286    0.386    0.936
1990    none     10162     8073      606    18841     -NA-    1.243    0.631    0.105    0.318    0.944
1991    none     12060     7171      661    19892     -NA-    0.981    0.671    0.068    0.161    0.839
1992    none     13979     4209      151    18339     -NA-    1.151    1.067    0.279    0.136    1.124
1993    none     10757     8054       97    18908     -NA-    1.002    0.757    0.406    0.107    0.894
1994    none      3204     4010      207     7421     -NA-    1.785    1.042    0.258    0.382    1.341
1995    none      1879     4558      221     6658     -NA-    1.024    0.493    0.166    0.382    0.632
1996    none      3118      809      223     4150     -NA-    1.277    0.956    0.088    0.265    1.150
1997    none      2227     2397       17     4641     -NA-    1.238    0.656    0.399    0.294    0.934
1998    none      1413     1599       52     3064     -NA-    1.959    0.683    0.265    0.620    1.265
1999    none      2367     2401       33     4801     -NA-    1.274    0.456    0.290    0.412    0.858
2000    none      3729     1811       58     5598     -NA-    1.301    0.663    0.165    0.319    1.083
2001    none      1800     3000       49     4849     -NA-    1.002    0.623    0.215    0.242    0.760
Average Magnitudes                                                                       0.244    0.146

ESCAPEMENT CALIBRATION FOR SUM
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     25870     -NA-     -NA-     -NA-     -NA-     -NA-    0.971
1980    none     none     none     none     23556     -NA-     -NA-     -NA-     -NA-     -NA-    0.951
1981    none     none     none     none     17146     -NA-     -NA-     -NA-     -NA-     -NA-    1.046
1982    none     none     none     none     13780     -NA-     -NA-     -NA-     -NA-     -NA-    1.036
1983    none     none     none     none     12087     -NA-     -NA-     -NA-     -NA-     -NA-    1.144
1984    none     none     none     none     16560     -NA-     -NA-     -NA-     -NA-     -NA-    0.960
1985    none     none     none     none     19359     -NA-     -NA-     -NA-     -NA-     -NA-    0.926
1986    none     none     none     none     18467     -NA-     -NA-     -NA-     -NA-     -NA-    1.078
1987    none     none     none     none     22706     -NA-     -NA-     -NA-     -NA-     -NA-    0.922
1988    none     none     none     none     20287     -NA-     -NA-     -NA-     -NA-     -NA-    1.080
1989    none     none     none     none     24535     -NA-     -NA-     -NA-     -NA-     -NA-    0.886
1990    none     none     none     none     18384     -NA-     -NA-     -NA-     -NA-     -NA-    1.048
1991    none     none     none     none     14365     -NA-     -NA-     -NA-     -NA-     -NA-    1.015
1992    none     none     none     none     10311     -NA-     -NA-     -NA-     -NA-     -NA-    1.244
1993    none     none     none     none     15424     -NA-     -NA-     -NA-     -NA-     -NA-    0.930
1994    none     none     none     none     16876     -NA-     -NA-     -NA-     -NA-     -NA-    0.901
1995    none     none     none     none     14045     -NA-     -NA-     -NA-     -NA-     -NA-    1.018
1996    none     none     none     none     12377     -NA-     -NA-     -NA-     -NA-     -NA-    1.138
1997    none     none     none     none     16440     -NA-     -NA-     -NA-     -NA-     -NA-    0.934
1998    none     none     none     none     15430     -NA-     -NA-     -NA-     -NA-     -NA-    1.118
1999    none     none     none     none     22276     -NA-     -NA-     -NA-     -NA-     -NA-    0.987
2000    none     none     none     none     30700     -NA-     -NA-     -NA-     -NA-     -NA-    0.894
2001    none     none     none     none     24500     -NA-     -NA-     -NA-     -NA-     -NA-    1.103
Average Magnitudes                                                                       0.000    0.079

ESCAPEMENT CALIBRATION FOR ORC
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      9508    20745    26147    56400     -NA-    2.108    1.487    1.000    0.366    1.366
1980    none      9634    21020    26494    57148     -NA-    2.177    1.114    0.619    0.417    1.064
1981    none      9185    20039    25258    54482     -NA-    1.621    1.256    0.488    0.436    0.962
1982    none     10027    21878    27575    59480     -NA-    1.439    1.037    0.403    0.364    0.811
1983    none      6763    14755    18598    40116     -NA-    2.089    1.096    0.650    0.381    1.057
1984    none     13523    29504    37188    80215     -NA-    1.380    1.165    0.843    0.197    1.052
1985    none     15995    34899    43987    94881     -NA-    0.303    0.880    0.722    0.291    0.709
1986    none     27521    38862    34990   101373     -NA-    0.894    0.798    0.973    0.115    0.885
1987    none     14675    29263    45103    89041     -NA-    1.807    1.144    1.421    0.393    1.393
1988    none     19990    71313    56237   147540     -NA-    0.506    0.948    0.977    0.101    0.899
1989    none     13427    22675    52490    88592     -NA-    0.666    0.799    0.845    0.194    0.806
1990    none     16059    24954    27019    68032     -NA-    0.867    0.950    1.534    0.262    1.162
1991    none      8882    27383    38689    74954     -NA-    0.765    1.058    1.148    0.126    1.070
1992    none     18670    29754    40323    88747     -NA-    1.004    0.922    1.014    0.033    0.981
1993    none      8949    17763    17422    44134     -NA-    1.914    1.009    1.253    0.289    1.289
1994    none      8036    35875    42228    86139     -NA-    1.586    1.064    0.994    0.084    1.079
1995    none     14161    18364    48670    81195     -NA-    2.211    1.399    0.784    0.431    1.172
1996    none     18418    35920    38286    92624     -NA-    0.840    0.680    0.686    0.286    0.714
1997    none      3829    27055    27658    58542     -NA-    2.897    1.434    0.796    0.421    1.228
1998    none     10972    23940    30174    65086     -NA-    0.957    0.874    0.709    0.188    0.812
1999    none     11133    24290    30616    66039     -NA-    1.008    0.894    0.861    0.105    0.898
2000    none      7043    20194    25652    52889     -NA-    1.647    1.193    1.118    0.217    1.217
2001    none      9204    26267    30941    66412     -NA-    1.002    0.829    0.874    0.126    0.874
Average Magnitudes                                                                       0.253    0.165

TERMINAL RUN CALIBRATION FOR WCN
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     25800     -NA-     -NA-     -NA-     -NA-     -NA-    1.199
1980    none     none     none     none     39900     -NA-     -NA-     -NA-     -NA-     -NA-    0.844
1981    none     none     none     none     32502     -NA-     -NA-     -NA-     -NA-     -NA-    1.034
1982    none     none     none     none     36251     -NA-     -NA-     -NA-     -NA-     -NA-    0.905
1983    none     none     none     none     22530     -NA-     -NA-     -NA-     -NA-     -NA-    1.401
1984    none     none     none     none     42047     -NA-     -NA-     -NA-     -NA-     -NA-    0.819
1985    none     none     none     none     33140     -NA-     -NA-     -NA-     -NA-     -NA-    1.222
1986    none     none     none     none     51719     -NA-     -NA-     -NA-     -NA-     -NA-    1.010
1987    none     none     none     none     71455     -NA-     -NA-     -NA-     -NA-     -NA-    0.912
1988    none     none     none     none     79739     -NA-     -NA-     -NA-     -NA-     -NA-    0.987
1989    none     none     none     none     92938     -NA-     -NA-     -NA-     -NA-     -NA-    0.863
1990    none     none     none     none     75332     -NA-     -NA-     -NA-     -NA-     -NA-    0.968
1991    none     none     none     none     49354     -NA-     -NA-     -NA-     -NA-     -NA-    1.217
1992    none     none     none     none     51524     -NA-     -NA-     -NA-     -NA-     -NA-    1.033
1993    none     none     none     none     48508     -NA-     -NA-     -NA-     -NA-     -NA-    1.001
1994    none     none     none     none     47364     -NA-     -NA-     -NA-     -NA-     -NA-    0.958
1995    none     none     none     none     45669     -NA-     -NA-     -NA-     -NA-     -NA-    1.015
1996    none     none     none     none     53030     -NA-     -NA-     -NA-     -NA-     -NA-    0.955
1997    none     none     none     none     44228     -NA-     -NA-     -NA-     -NA-     -NA-    0.981
1998    none     none     none     none     36718     -NA-     -NA-     -NA-     -NA-     -NA-    0.969
1999    none     none     none     none     24785     -NA-     -NA-     -NA-     -NA-     -NA-    1.249
2000    none     none     none     none     27290     -NA-     -NA-     -NA-     -NA-     -NA-    1.165
2001    none     none     none     none     35306     -NA-     -NA-     -NA-     -NA-     -NA-    0.979
Average Magnitudes                                                                       0.000    0.105

ESCAPEMENT CALIBRATION FOR LYF
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none       500     -NA-     -NA-     -NA-     -NA-     -NA-    1.165
1980    none     none     none     none       450     -NA-     -NA-     -NA-     -NA-     -NA-    0.903
1981    none     none     none     none       340     -NA-     -NA-     -NA-     -NA-     -NA-    0.966
