

CATCH COMPARISONS
******************
OPTION FILE   DESCRIPTION
===========   ==============================================
0308B.OP7     Stage 2 calibration 0308B




CEILINGS SPECIFIED FOR Alaska T
Catch level comparison

      Actual   0308B    |0308B   
Year   Catch    MDL Cat | Compare
==== ========  ======== |========
1990    none      1932     5104      591     7627     -NA-    1.743    1.100    0.156    0.321    1.190
1991    none      3985     4354      171     8510     -NA-    1.674    0.710    1.328    0.471    1.174
1992    none      2825     8945      306    12076     -NA-    1.477    0.720    0.436    0.333    0.890
1993    none      4236     4383      458     9077     -NA-    0.791    0.718    0.596    0.254    0.746
1994    none      5095     2611      258     7964     -NA-    0.929    1.333    0.572    0.169    1.050
1995    none     13427     5430      190    19047     -NA-    0.815    1.036    1.079    0.141    0.881
1996    none      8152     8780      171    17103     -NA-    0.603    1.246    1.981    0.326    0.947
1997    none      7637     4019      236    11892     -NA-    0.565    1.777    2.356    0.569    1.010
1998    none      4418     4652      249     9319     -NA-    0.671    1.691    1.479    0.513    1.202
1999    none      5774     3131      328     9233     -NA-    0.595    1.456    1.329    0.420    0.913
2000    none      3529     4331      259     8119     -NA-    0.763    1.481    1.094    0.362    1.156
2001    none      4918     3775      143     8836     -NA-    0.649    1.274    2.806    0.342    0.951
2002    none      4282     3439      467     8188     -NA-    0.999    1.501    0.580    0.235    1.186
2003    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.350    0.159

TERMINAL RUN CALIBRATION FOR GSH
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      9195     3973      122    13290     -NA-    1.249    1.033    1.000    0.182    1.182
1980    none      5601     7194      206    13001     -NA-    1.541    0.711    0.360    0.403    1.063
1981    none      1791     9352      287    11430     -NA-    1.625    0.700    0.282    0.361    0.834
1982    none      2565     7076      484    10125     -NA-    1.267    0.855    0.540    0.191    0.944
1983    none      4706     5723      442    10871     -NA-    1.228    0.948    0.793    0.134    1.063
1984    none      8974     4619      547    14140     -NA-    0.783    0.818    0.291    0.225    0.775
1985    none     10418     6635      323    17376     -NA-    0.940    1.445    0.283    0.219    1.121
1986    none      4765     8585     1727    15077     -NA-    1.192    1.115    0.417    0.193    1.060
1987    none      1218     8523     1682    11423     -NA-    2.273    0.878    0.784    0.258    1.013
1988    none      1417     5891      149     7457     -NA-    2.029    0.775    1.826    0.390    1.034
1989    none      8990     3387      522    12899     -NA-    1.166    0.804    0.569    0.184    1.047
1990    none      3373     8912     1032    13317     -NA-    1.950    0.811    0.231    0.427    1.054
1991    none      6819     7450      292    14561     -NA-    1.869    0.605    1.682    0.623    1.219
1992    none      3552    11249      384    15185     -NA-    2.283    0.505    0.316    0.684    0.916
1993    none      7090     7336      766    15192     -NA-    0.980    0.423    0.528    0.311    0.689
1994    none      9088     4658      460    14206     -NA-    0.866    0.856    0.284    0.156    0.844
1995    none      6484     2622       92     9198     -NA-    1.401    1.422    9.806    0.491    1.491
1996    none      8888     9573      186    18647     -NA-    1.505    0.726    1.594    0.387    1.106
1997    none     18836     9912      583    29331     -NA-    0.882    0.566    1.032    0.223    0.778
1998    none      9793    10311      551    20655     -NA-    0.732    1.095    0.667    0.183    0.912
1999    none     14714     7978      835    23527     -NA-    0.922    1.127    2.478    0.144    1.047
2000    none      8816    10823      647    20286     -NA-    1.013    0.802    3.486    0.190    0.979
2001    none     15283    11730      445    27458     -NA-    0.749    1.012    8.377    0.265    0.985
2002    none     12320     9894     1343    23557     -NA-    0.999    1.387    0.810    0.174    1.151
2003    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.292    0.125

TERMINAL RUN CALIBRATION FOR NKF
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     82790     -NA-     -NA-     -NA-     -NA-     -NA-    1.108
1980    none     none     none     none    113292     -NA-     -NA-     -NA-     -NA-     -NA-    0.891
1981    none     none     none     none     90282     -NA-     -NA-     -NA-     -NA-     -NA-    1.110
1982    none     none     none     none    111772     -NA-     -NA-     -NA-     -NA-     -NA-    0.916
1983    none     none     none     none     83361     -NA-     -NA-     -NA-     -NA-     -NA-    1.260
1984    none     none     none     none    133521     -NA-     -NA-     -NA-     -NA-     -NA-    0.872
1985    none     none     none     none    136902     -NA-     -NA-     -NA-     -NA-     -NA-    0.948
1986    none     none     none     none    111231     -NA-     -NA-     -NA-     -NA-     -NA-    0.948
1987    none     none     none     none     67749     -NA-     -NA-     -NA-     -NA-     -NA-    1.110
1988    none     none     none     none     50918     -NA-     -NA-     -NA-     -NA-     -NA-    1.228
1989    none     none     none     none     75652     -NA-     -NA-     -NA-     -NA-     -NA-    1.024
1990    none     none     none     none    105152     -NA-     -NA-     -NA-     -NA-     -NA-    0.772
1991    none     none     none     none     41085     -NA-     -NA-     -NA-     -NA-     -NA-    1.279
1992    none     none     none     none     27703     -NA-     -NA-     -NA-     -NA-     -NA-    1.249
1993    none     none     none     none     36504     -NA-     -NA-     -NA-     -NA-     -NA-    0.826
1994    none     none     none     none     29073     -NA-     -NA-     -NA-     -NA-     -NA-    1.003
1995    none     none     none     none     22673     -NA-     -NA-     -NA-     -NA-     -NA-    1.154
1996    none     none     none     none     30165     -NA-     -NA-     -NA-     -NA-     -NA-    0.941
1997    none     none     none     none     35576     -NA-     -NA-     -NA-     -NA-     -NA-    0.884
1998    none     none     none     none     29807     -NA-     -NA-     -NA-     -NA-     -NA-    1.144
1999    none     none     none     none     41186     -NA-     -NA-     -NA-     -NA-     -NA-    0.886
2000    none     none     none     none     33588     -NA-     -NA-     -NA-     -NA-     -NA-    1.084
2001    none     none     none     none     36450     -NA-     -NA-     -NA-     -NA-     -NA-    1.080
2002    none     none     none     none     53310     -NA-     -NA-     -NA-     -NA-     -NA-    0.939
2003    none     none     none     none     45750     -NA-     -NA-     -NA-     -NA-     -NA-    1.055
Average Magnitudes                                                                       0.000    0.123

TERMINAL RUN CALIBRATION FOR PSN
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     28435     -NA-     -NA-     -NA-     -NA-     -NA-    0.953
1980    none     none     none     none     23341     -NA-     -NA-     -NA-     -NA-     -NA-    0.931
1981    none     none     none     none     12131     -NA-     -NA-     -NA-     -NA-     -NA-    1.304
1982    none     none     none     none     13438     -NA-     -NA-     -NA-     -NA-     -NA-    1.347
1983    none     none     none     none     29377     -NA-     -NA-     -NA-     -NA-     -NA-    0.815
1984    none     none     none     none     23234     -NA-     -NA-     -NA-     -NA-     -NA-    1.052
1985    none     none     none     none     27595     -NA-     -NA-     -NA-     -NA-     -NA-    0.957
1986    none     none     none     none     23951     -NA-     -NA-     -NA-     -NA-     -NA-    1.217
1987    none     none     none     none     42059     -NA-     -NA-     -NA-     -NA-     -NA-    0.934
1988    none     none     none     none     47124     -NA-     -NA-     -NA-     -NA-     -NA-    0.979
1989    none     none     none     none     51605     -NA-     -NA-     -NA-     -NA-     -NA-    1.048
1990    none     none     none     none     61372     -NA-     -NA-     -NA-     -NA-     -NA-    0.835
1991    none     none     none     none     37257     -NA-     -NA-     -NA-     -NA-     -NA-    1.095
1992    none     none     none     none     26453     -NA-     -NA-     -NA-     -NA-     -NA-    1.070
1993    none     none     none     none     21252     -NA-     -NA-     -NA-     -NA-     -NA-    1.128
1994    none     none     none     none     31120     -NA-     -NA-     -NA-     -NA-     -NA-    0.951
1995    none     none     none     none     36749     -NA-     -NA-     -NA-     -NA-     -NA-    0.918
1996    none     none     none     none     36965     -NA-     -NA-     -NA-     -NA-     -NA-    0.903
1997    none     none     none     none     21288     -NA-     -NA-     -NA-     -NA-     -NA-    1.243
1998    none     none     none     none     29612     -NA-     -NA-     -NA-     -NA-     -NA-    0.951
1999    none     none     none     none     31104     -NA-     -NA-     -NA-     -NA-     -NA-    0.909
2000    none     none     none     none     20050     -NA-     -NA-     -NA-     -NA-     -NA-    1.149
2001    none     none     none     none     18900     -NA-     -NA-     -NA-     -NA-     -NA-    1.073
2002    none     none     none     none     21477     -NA-     -NA-     -NA-     -NA-     -NA-    1.085
2003    none     none     none     none     26600     -NA-     -NA-     -NA-     -NA-     -NA-    0.968
Average Magnitudes                                                                       0.000    0.112

ESCAPEMENT CALIBRATION FOR NKS
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1980    none     none     none     none      1821     -NA-     -NA-     -NA-     -NA-     -NA-    0.967
1981    none     none     none     none      1549     -NA-     -NA-     -NA-     -NA-     -NA-    0.862
1982    none     none     none     none       479     -NA-     -NA-     -NA-     -NA-     -NA-    1.538
1983    none     none     none     none       510     -NA-     -NA-     -NA-     -NA-     -NA-    1.144
1984    none     none     none     none       689     -NA-     -NA-     -NA-     -NA-     -NA-    1.016
1985    none     none     none     none       946     -NA-     -NA-     -NA-     -NA-     -NA-    0.863
1986    none     none     none     none       679     -NA-     -NA-     -NA-     -NA-     -NA-    1.074
1987    none     none     none     none       638     -NA-     -NA-     -NA-     -NA-     -NA-    1.010
1988    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1989    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1990    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1991    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1992    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1993    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1994    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1995    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1996    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1997    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1998    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
2000    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
2001    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
2002    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
2003    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.000    0.136

TERMINAL RUN CALIBRATION FOR SKG
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     24124     -NA-     -NA-     -NA-     -NA-     -NA-    1.092
1980    none      4760    24924     1203    30887     -NA-    1.351    0.850    1.778    0.205    0.964
1981    none      4456    14280     2694    21430     -NA-    1.615    0.949    1.212    0.188    1.121
1982    none      4159    16862     3032    24053     -NA-    1.052    0.899    0.689    0.119    0.899
1983    none      2918     9197     3155    15270     -NA-    1.191    1.017    0.669    0.115    0.978
1984    none      6306     7746     1712    15764     -NA-    1.518    0.935    0.783    0.263    1.151
1985    none      4658    20062     1171    25891     -NA-    1.272    1.073    0.957    0.108    1.104
1986    none       969    13525     8047    22541     -NA-    2.801    0.985    0.411    0.296    0.859
1987    none      3892     6330     3122    13344     -NA-    1.283    0.942    0.657    0.190    0.975
1988    none      1746    10936     2302    14984     -NA-    2.129    1.021    0.401    0.239    1.055
1989    none      3856     6390     3145    13391     -NA-    1.425    1.316    0.577    0.372    1.174
1990    none      2019    12113     5249    19381     -NA-    1.226    1.007    0.240    0.234    0.822
1991    none       506     4409     3649     8564     -NA-    4.970    1.238    0.527    0.558    1.156
1992    none       424     6358     2332     9114     -NA-    4.248    0.859    0.354    0.415    0.887
1993    none       385     4617     1924     6926     -NA-    4.682    0.837    0.423    0.474    0.936
1994    none      1183     3732     1274     6189     -NA-    2.363    1.066    0.509    0.402    1.200
1995    none       314     6905     2354     9573     -NA-    6.045    0.934    0.293    0.387    0.944
1996    none      3295     6094     2379    11768     -NA-    0.847    0.760    0.513    0.266    0.734
1997    none      1202     3767      962     5931     -NA-    2.729    1.769    0.875    0.859    1.819
1998    none       656    10152     3733    14541     -NA-    1.452    0.807    0.359    0.320    0.721
1999    none      1118     2069     1737     4924     -NA-    4.143    1.138    0.932    0.796    1.748
2000    none      2570    13245     1028    16843     -NA-    1.355    0.877    0.434    0.186    0.923
2001    none       877     9234     3894    14005     -NA-    4.788    0.935    0.516    0.415    1.060
2002    none     none     none     none     19807     -NA-     -NA-     -NA-     -NA-     -NA-    0.761
2003    none      3580     4617     3151    11348     -NA-    0.850    1.549    0.543    0.398    1.049
Average Magnitudes                                                                       0.312    0.173

ESCAPEMENT CALIBRATION FOR STL
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none      1042     -NA-     -NA-     -NA-     -NA-     -NA-    0.937
1980    none     none     none     none       821     -NA-     -NA-     -NA-     -NA-     -NA-    1.014
1981    none     none     none     none       630     -NA-     -NA-     -NA-     -NA-     -NA-    1.132
1982    none     none     none     none       773     -NA-     -NA-     -NA-     -NA-     -NA-    0.812
1983    none     none     none     none       387     -NA-     -NA-     -NA-     -NA-     -NA-    1.351
1984    none     none     none     none       374     -NA-     -NA-     -NA-     -NA-     -NA-    1.698
1985    none     none     none     none      1409     -NA-     -NA-     -NA-     -NA-     -NA-    0.784
1986    none     none     none     none      1277     -NA-     -NA-     -NA-     -NA-     -NA-    0.995
1987    none     none     none     none      1321     -NA-     -NA-     -NA-     -NA-     -NA-    0.902
1988    none     none     none     none       717     -NA-     -NA-     -NA-     -NA-     -NA-    1.262
1989    none     none     none     none       811     -NA-     -NA-     -NA-     -NA-     -NA-    1.008
1990    none     none     none     none       842     -NA-     -NA-     -NA-     -NA-     -NA-    1.240
1991    none     none     none     none      1632     -NA-     -NA-     -NA-     -NA-     -NA-    0.738
1992    none     none     none     none       780     -NA-     -NA-     -NA-     -NA-     -NA-    1.316
1993    none     none     none     none       928     -NA-     -NA-     -NA-     -NA-     -NA-    0.973
1994    none     none     none     none       954     -NA-     -NA-     -NA-     -NA-     -NA-    0.962
1995    none     none     none     none       822     -NA-     -NA-     -NA-     -NA-     -NA-    1.252
1996    none     none     none     none      1384     -NA-     -NA-     -NA-     -NA-     -NA-    0.838
1997    none     none     none     none      1156     -NA-     -NA-     -NA-     -NA-     -NA-    1.071
1998    none     none     none     none      1544     -NA-     -NA-     -NA-     -NA-     -NA-    0.894
1999    none     none     none     none      1098     -NA-     -NA-     -NA-     -NA-     -NA-    1.161
2000    none     none     none     none      1457     -NA-     -NA-     -NA-     -NA-     -NA-    0.929
2001    none     none     none     none      1360     -NA-     -NA-     -NA-     -NA-     -NA-    1.070
2002    none     none     none     none      1588     -NA-     -NA-     -NA-     -NA-     -NA-    1.077
2003    none     none     none     none      2050     -NA-     -NA-     -NA-     -NA-     -NA-    0.907
Average Magnitudes                                                                       0.000    0.159

TERMINAL RUN CALIBRATION FOR SNO
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     13583     -NA-     -NA-     -NA-     -NA-     -NA-    1.078
1980    none     none     none     none     17616     -NA-     -NA-     -NA-     -NA-     -NA-    0.816
1981    none     none     none     none      9776     -NA-     -NA-     -NA-     -NA-     -NA-    1.192
1982    none     none     none     none      9112     -NA-     -NA-     -NA-     -NA-     -NA-    1.106
1983    none     none     none     none     11052     -NA-     -NA-     -NA-     -NA-     -NA-    0.900
1984    none     none     none     none      8819     -NA-     -NA-     -NA-     -NA-     -NA-    1.057
1985    none     none     none     none      9352     -NA-     -NA-     -NA-     -NA-     -NA-    0.965
1986    none     none     none     none      8664     -NA-     -NA-     -NA-     -NA-     -NA-    0.973
1987    none     none     none     none      6967     -NA-     -NA-     -NA-     -NA-     -NA-    1.090
1988    none     none     none     none      7744     -NA-     -NA-     -NA-     -NA-     -NA-    0.934
1989    none     none     none     none      6263     -NA-     -NA-     -NA-     -NA-     -NA-    1.143
1990    none     none     none     none      8437     -NA-     -NA-     -NA-     -NA-     -NA-    0.823
1991    none     none     none     none      5046     -NA-     -NA-     -NA-     -NA-     -NA-    1.146
1992    none     none     none     none      4355     -NA-     -NA-     -NA-     -NA-     -NA-    1.139
1993    none     none     none     none      5498     -NA-     -NA-     -NA-     -NA-     -NA-    0.899
1994    none     none     none     none      5017     -NA-     -NA-     -NA-     -NA-     -NA-    0.928
1995    none     none     none     none      3358     -NA-     -NA-     -NA-     -NA-     -NA-    1.238
1996    none     none     none     none      4869     -NA-     -NA-     -NA-     -NA-     -NA-    0.915
1997    none     none     none     none      4408     -NA-     -NA-     -NA-     -NA-     -NA-    1.102
1998    none     none     none     none      6364     -NA-     -NA-     -NA-     -NA-     -NA-    0.860
1999    none     none     none     none      4832     -NA-     -NA-     -NA-     -NA-     -NA-    1.141
2000    none     none     none     none      6000     -NA-     -NA-     -NA-     -NA-     -NA-    0.958
2001    none     none     none     none      5760     -NA-     -NA-     -NA-     -NA-     -NA-    1.055
2002    none     none     none     none      7245     -NA-     -NA-     -NA-     -NA-     -NA-    0.903
2003    none     none     none     none      5450     -NA-     -NA-     -NA-     -NA-     -NA-    1.107
Average Magnitudes                                                                       0.000    0.109

TERMINAL RUN CALIBRATION FOR WCH
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     24200     -NA-     -NA-     -NA-     -NA-     -NA-    1.098
1980    none     none     none     none     31280     -NA-     -NA-     -NA-     -NA-     -NA-    0.842
1981    none     none     none     none     23049     -NA-     -NA-     -NA-     -NA-     -NA-    1.016
1982    none     none     none     none     19078     -NA-     -NA-     -NA-     -NA-     -NA-    1.052
1983    none     none     none     none     15164     -NA-     -NA-     -NA-     -NA-     -NA-    1.210
1984    none     none     none     none     21608     -NA-     -NA-     -NA-     -NA-     -NA-    0.914
1985    none     none     none     none     22278     -NA-     -NA-     -NA-     -NA-     -NA-    1.020
1986    none     none     none     none     23768     -NA-     -NA-     -NA-     -NA-     -NA-    1.316
1987    none     none     none     none     44661     -NA-     -NA-     -NA-     -NA-     -NA-    1.043
1988    none     none     none     none     78721     -NA-     -NA-     -NA-     -NA-     -NA-    0.817
1989    none     none     none     none     77163     -NA-     -NA-     -NA-     -NA-     -NA-    0.865
1990    none     none     none     none     47813     -NA-     -NA-     -NA-     -NA-     -NA-    1.259
1991    none     none     none     none     51599     -NA-     -NA-     -NA-     -NA-     -NA-    1.100
1992    none     none     none     none     68650     -NA-     -NA-     -NA-     -NA-     -NA-    0.880
1993    none     none     none     none     60805     -NA-     -NA-     -NA-     -NA-     -NA-    0.957
1994    none     none     none     none     47047     -NA-     -NA-     -NA-     -NA-     -NA-    1.087
1995    none     none     none     none     51450     -NA-     -NA-     -NA-     -NA-     -NA-    0.965
1996    none     none     none     none     57841     -NA-     -NA-     -NA-     -NA-     -NA-    0.842
1997    none     none     none     none     23656     -NA-     -NA-     -NA-     -NA-     -NA-    1.440
1998    none     none     none     none     24262     -NA-     -NA-     -NA-     -NA-     -NA-    0.957
1999    none     none     none     none     13244     -NA-     -NA-     -NA-     -NA-     -NA-    1.462
2000    none     none     none     none     22736     -NA-     -NA-     -NA-     -NA-     -NA-    0.882
2001    none     none     none     none     22859     -NA-     -NA-     -NA-     -NA-     -NA-    0.973
2002    none     none     none     none     21351     -NA-     -NA-     -NA-     -NA-     -NA-    1.011
2003    none     none     none     none     18222     -NA-     -NA-     -NA-     -NA-     -NA-    1.139
Average Magnitudes                                                                       0.000    0.134

TERMINAL RUN CALIBRATION FOR URB
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      9400    64500    15300    89200     -NA-    0.758    1.013    1.000    0.035    0.984
1980    none     11900    29200    35700    76800     -NA-    1.949    0.787    0.977    0.239    1.055
1981    none      7700    45600    13400    66700     -NA-    2.186    0.908    1.634    0.327    1.201
1982    none     35200    29100    14700    79000     -NA-    1.662    0.918    0.517    0.415    1.175
1983    none     28400    47800     9800    86000     -NA-    1.213    0.647    0.310    0.345    0.795
1984    none     35900    76800    18600   131300     -NA-    1.384    0.903    0.655    0.211    0.999
1985    none     64900    80400    51200   196500     -NA-    1.359    0.970    1.028    0.138    1.113
1986    none     91100   149200    41200   281500     -NA-    1.264    1.071    0.725    0.163    1.083
1987    none    102300   217500   100800   420600     -NA-    1.244    0.881    0.664    0.202    0.917
1988    none     34100   192500   113300   339900     -NA-    1.073    1.193    1.017    0.122    1.122
1989    none     30700    66100   164600   261400     -NA-    1.525    1.015    0.623    0.303    0.828
1990    none      8800    70100    74700   153600     -NA-    1.578    1.087    0.954    0.095    1.050
1991    none      9700    26200    67500   103400     -NA-    1.806    1.471    0.671    0.410    0.980
1992    none     17600    37700    25700    81000     -NA-    2.050    0.879    0.322    0.499    0.957
1993    none     13400    62300    27300   103000     -NA-    1.664    0.747    0.881    0.271    0.902
1994    none     13000    63100    56700   132800     -NA-    0.276    1.074    0.952    0.127    0.944
1995    none     23000    19400    64100   106500     -NA-    1.842    1.033    0.788    0.315    1.060
1996    none     53400    71000    17500   141900     -NA-    1.656    0.910    1.501    0.354    1.264
1997    none     22200   108100    31400   161700     -NA-    0.987    1.073    0.586    0.131    0.967
1998    none     43600    22300    76400   142300     -NA-    1.260    1.241    0.437    0.420    0.815
1999    none     25200   119500    21400   166100     -NA-    2.275    1.022    0.762    0.240    1.179
2000    none     17900    63100    74700   155700     -NA-    2.565    0.987    0.813    0.275    1.085
2001    none     75700   111400    45400   232500     -NA-    1.245    0.806    0.311    0.307    0.852
2002    none     58200   166400    52300   276900     -NA-    1.185    1.027    0.878    0.078    1.032
2003    none     41200   130300   108900   280400     -NA-    1.002    0.919    0.789    0.120    0.880
Average Magnitudes                                                                       0.246    0.104

TERMINAL RUN CALIBRATION FOR SPR
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     66500    28000      700    95200     -NA-    1.058    0.981    1.000    0.046    1.035
1980    none     57300    40300      200    97800     -NA-    1.177    0.900    3.631    0.151    1.068
1981    none     59700    25300     1300    86300     -NA-    1.071    0.587    1.161    0.172    0.931
1982    none     94400    26200      200   120800     -NA-    1.066    0.823    2.402    0.092    1.015
1983    none     14400    14100      300    28800     -NA-    1.174    0.575    2.342    0.309    0.893
1984    none     39200     8100      200    47500     -NA-    1.011    0.751    0.000    0.056    0.962
1985    none     24300     8100      800    33200     -NA-    1.094    0.965    0.380    0.092    1.045
1986    none      9800     6600      200    16600     -NA-    1.075    0.665    0.310    0.186    0.903
1987    none      5500     3500      100     9100     -NA-    1.585    0.800    0.308    0.438    1.269
1988    none      7200     4700      100    12000     -NA-    1.611    0.431    0.677    0.592    1.141
1989    none     15100    11100      600    26800     -NA-    1.270    0.532    0.095    0.366    0.938
1990    none     10300     8200      500    19000     -NA-    1.288    0.624    2.600    0.360    1.036
1991    none     42500     8800     1100    52400     -NA-    1.077    0.717    0.089    0.129    0.995
1992    none     19200     9800      500    29500     -NA-    1.141    0.725    0.049    0.199    0.984
1993    none      8300     7900      600    16800     -NA-    1.188    0.791    0.068    0.225    0.962
1994    none     13400     4000     1100    18500     -NA-    1.143    0.786    0.040    0.207    1.000
1995    none     26700     6300      800    33800     -NA-    1.080    0.707    0.115    0.139    0.988
1996    none     28300     4700      100    33100     -NA-    1.192    0.632    0.271    0.219    1.110
1997    none     12300    14600      400    27300     -NA-    1.374    0.656    0.000    0.367    0.970
1998    none     10800     8900      500    20200     -NA-    1.774    0.573    0.172    0.623    1.205
1999    none     35200    14100      800    50100     -NA-    1.113    0.516    0.000    0.232    0.927
2000    none     10700     8200     1700    20600     -NA-    1.832    0.531    0.093    0.693    1.171
2001    none    109600    15100      200   124900     -NA-    0.985    0.457    0.315    0.080    0.920
2002    none    126300    33700      900   160900     -NA-    1.064    1.046    0.228    0.064    1.056
2003    none     48600    47400      900    96900     -NA-    1.008    0.826    1.117    0.090    0.920
Average Magnitudes                                                                       0.245    0.074

TERMINAL RUN CALIBRATION FOR BON
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     23265    26236     4754    54255     -NA-    1.071    1.103    1.000    0.080    1.080
1980    none     16409    28842     3017    48268     -NA-    0.291    0.926    0.107    0.341    0.659
1981    none     21300    19700     2331    43331     -NA-    1.246    1.569    1.207    0.391    1.391
1982    none     39400    22123     2194    63717     -NA-    1.202    0.774    1.192    0.210    1.053
1983    none     20523    18557     1188    40268     -NA-    1.879    0.599    0.798    0.639    1.257
1984    none     24180    21894      777    46851     -NA-    1.438    0.308    0.353    0.560    0.892
1985    none     28339    19517     2880    50736     -NA-    1.436    0.620    0.000    0.446    1.041
1986    none     44245    22534     3977    70756     -NA-    1.654    0.592    0.203    0.584    1.235
1987    none    108465    45114     3657   157236     -NA-    1.405    0.231    0.136    0.521    1.039
1988    none     13551    95202      338   109091     -NA-    1.354    0.531   18.029    0.506    0.687
1989    none     11843    17395     1978    31216     -NA-    1.601    0.752    1.346    0.388    1.112
1990    none      7991    12794      706    21491     -NA-    1.017    0.460    0.310    0.350    0.662
1991    none     22719     2999      504    26222     -NA-    1.422    0.969    0.576    0.378    1.354
1992    none     24537    15594       43    40174     -NA-    1.208    0.404    0.000    0.359    0.895
1993    none     11788    12530      301    24619     -NA-    1.434    0.619    0.000    0.414    1.002
1994    none     14041     6504      386    20931     -NA-    0.930    0.287    0.153    0.284    0.716
1995    none      9198     4995      479    14672     -NA-    0.819    1.196    0.000    0.213    0.920
1996    none     16707     2390        0    19097     -NA-    1.050    1.715     -NA-    0.133    1.149
1997    none     10242     8089      244    18575     -NA-    1.253    0.946    0.829    0.165    1.114
1998    none     10032     7680      397    18109     -NA-    0.941    0.700    0.000    0.182    0.818
1999    none      6946     4920      286    12152     -NA-    1.166    1.080    0.000    0.151    1.104
