"Stock","Year","Mod","Agency","Actual","Model.Agency","Agency.Actual","Model.Actual","CLB","Level"
"GSH","2017",10414,11820,NA,0.881049069373942,NA,NA,"1702B",5
"GSH","AVG",NA,NA,NA,0.881049069373942,NA,0.993439279815132,NA,5
"GST","1999",14236,NA,8715,NA,NA,1.63350545037292,"9902B",6
"GST","2000",11094,NA,8223,NA,NA,1.34914264866837,"0021B",6
"GST","2001",7955,NA,8569,NA,NA,0.928346364803361,"0107B",6
"GST","2002",8833,NA,7812,NA,NA,1.13069636456733,"0206B",6
"GST","2003",8088,NA,5903,NA,NA,1.37015077079451,"0308B",6
"GST","2004",5157,NA,3642,NA,NA,1.4159802306425,"0404B",6
"GST","2005",4459,NA,4870,NA,NA,0.915605749486653,"0506B",6
"GST","2006",4070,NA,4880,NA,NA,0.834016393442623,"0604B",6
"GST","2007",7782,NA,4778,NA,NA,1.628714943491,"0705B",6
"GST","2008",6823,NA,5646,NA,NA,1.20846617074035,"0807B",6
"GST","2009",5701,NA,3106,NA,NA,1.8354797166774,"0907B",6
"GST","2010",2972,NA,5763,NA,NA,0.515703626583377,"1007B",6
"GST","2011",10778,NA,7595,NA,NA,1.41909150757077,"1106B",6
"GST","2012",11433,NA,6291,NA,NA,1.81735813066285,"1209B",6
"GST","2013",8267,NA,5440,NA,NA,1.51966911764706,"1308B",6
"GST","2014",11910,NA,6579,NA,NA,1.81030551755586,"1402B",6
"GST","2015",13177,NA,9840,NA,NA,1.33912601626016,"1503B",6
"GST","2016",7469,NA,10639,NA,NA,0.702039665382085,"1601B",6
"GST","2017",11163,10639,NA,1.04925274931855,NA,NA,"1702B",6
"GST","AVG",NA,NA,NA,1.04925274931855,NA,1.2985221325194,NA,6
"FRE","1999",162865,NA,105473,NA,NA,1.5441392583884,"9902B",7
"FRE","2000",118058,NA,116233,NA,NA,1.01570122082369,"0021B",7
"FRE","2001",122333,NA,154175,NA,NA,0.793468461164261,"0107B",7
"FRE","2002",170232,NA,189335,NA,NA,0.899104761401748,"0206B",7
"FRE","2003",202363,NA,191700,NA,NA,1.05562336984872,"0308B",7
"FRE","2004",185450,NA,147813,NA,NA,1.25462577716439,"0404B",7
"FRE","2005",151591,NA,135177,NA,NA,1.1214259822307,"0506B",7
"FRE","2006",141517,NA,203460,NA,NA,0.695551951243488,"0604B",7
"FRE","2007",196060,NA,110555,NA,NA,1.7734159468138,"0705B",7
"FRE","2008",128347,NA,149048,NA,NA,0.861111856583114,"0807B",7
"FRE","2009",153593,NA,136201,NA,NA,1.12769362926851,"0907B",7
"FRE","2010",144214,NA,203948,NA,NA,0.707111616686606,"1007B",7
"FRE","2011",174183,NA,161748,NA,NA,1.07687884857927,"1106B",7
"FRE","2012",175729,NA,77285,NA,NA,2.2737788704147,"1209B",7
"FRE","2013",83719,NA,165166,NA,NA,0.506877928871559,"1308B",7
"FRE","2014",176008,NA,159656,NA,NA,1.10242020343739,"1402B",7
"FRE","2015",173286,NA,236551,NA,NA,0.732552388279906,"1503B",7
"FRE","2016",258884,NA,126975,NA,NA,2.03885804292183,"1601B",7
"FRE","2017",180300,184349,NA,0.978036224769323,NA,NA,"1702B",7
"FRE","AVG",NA,NA,NA,0.978036224769323,NA,1.14335222856234,NA,7
"FRL","1999",84686,82650,188873,1.02463399879008,0.437595633044427,0.448375363339387,"9902B",8
"FRL","2000",187970,220400,133998,0.852858439201452,1.6448006686667,1.40278213107658,"0021B",8
"FRL","2001",141745,131800,192693,1.07545523520486,0.683989558520548,0.735600151536382,"0107B",8
"FRL","2002",132946,160100,172451,0.830393504059962,0.928379655670306,0.770920435370047,"0206B",8
"FRL","2003",127144,114780,308769,1.10771911482837,0.371734209068916,0.411777089021242,"0308B",8
"FRL","2004",104597,97227,206892,1.07580198915939,0.469940838698451,0.505563289059026,"0404B",8
"FRL","2005",121315,108061,130229,1.12265294602123,0.829776777829823,0.931551344170653,"0506B",8
"FRL","2006",115489,116682,116985,0.989775629488696,0.997409924349276,0.987212035731077,"0604B",8
"FRL","2007",122402,107311,110736,1.14062864012077,0.969070582285797,1.10534966045369,"0705B",8
"FRL","2008",125100,116038,88667,1.07809510677537,1.30869432821681,1.41089695151522,"0807B",8
"FRL","2009",119892,91391,100220,1.31185784158177,0.911903811614448,1.19628816603472,"0907B",8
"FRL","2010",119953,118891,195898,1.00893255166497,0.606902571746521,0.61232376032425,"1007B",8
"FRL","2011",353646,284604,182777,1.24258970358814,1.55711057737024,1.93484957078845,"1106B",8
"FRL","2012",107738,93652,70362,1.15040789305087,1.33100252977459,1.53119581592337,"1209B",8
"FRL","2013",70178,73584,106463,0.95371276364427,0.691169702150043,0.659177366784705,"1308B",8
"FRL","2014",131118,118361,112963,1.10778043443364,1.0477855581031,1.16071634074874,"1402B",8
"FRL","2015",88165,72037,145486,1.22388494801283,0.495147299396505,0.606003326780584,"1503B",8
"FRL","2016",57236,51903,93941,1.10274935938192,0.552506360375129,0.609276034958112,"1601B",8
"FRL","2017",112272,107065,NA,1.0486340073787,NA,NA,"1702B",8
"FRL","AVG",NA,NA,NA,1.07624021612565,0.879717810382313,0.94554771297868,NA,8
"NKS","1999",1048,NA,989,NA,NA,1.05965621840243,"9902B",9
"NKS","2000",834,NA,1526,NA,NA,0.546526867627785,"0021B",9
"NKS","2001",982,NA,2452,NA,NA,0.400489396411093,"0107B",9
"NKS","2002",1216,NA,4030,NA,NA,0.301736972704715,"0206B",9
"NKS","2003",1301,NA,3061,NA,NA,0.425024501796798,"0308B",9
"NKS","2004",1708,NA,1849,NA,NA,0.923742563547864,"0404B",9
"NKS","2005",1549,NA,2167,NA,NA,0.71481310567605,"0506B",9
"NKS","2006",583,677,1539,0.861152141802068,0.439896036387264,0.378817413905133,"0604B",9
"NKS","2007",582,575,1620,1.01217391304348,0.354938271604938,0.359259259259259,"0705B",9
"NKS","2008",371,378,1584,0.981481481481482,0.238636363636364,0.234217171717172,"0807B",9
"NKS","2009",336,315,2197,1.06666666666667,0.143377332726445,0.152935821574875,"0907B",9
"NKS","2010",374,390,2421,0.958974358974359,0.161090458488228,0.154481619165634,"1007B",9
"NKS","2011",340,309,1236,1.10032362459547,0.25,0.275080906148867,"1106B",9
"NKS","2012",271,243,1225,1.11522633744856,0.198367346938776,0.221224489795918,"1209B",9
"NKS","2013",1331,NA,1466,NA,NA,0.907912687585266,"1308B",9
"NKS","2014",1361,1273,1273,1.06912804399057,1,1.06912804399057,"1402B",9
"NKS","2015",1192,1119,1119,1.06523681858802,1,1.06523681858802,"1503B",9
"NKS","2016",1308,1324,1324,0.987915407854985,1,0.987915407854985,"1601B",9
"NKS","2017",1297,1291,NA,1.00464756003098,NA,NA,"1702B",9
