"","Fishery","Year","Observed_New","Model_New","Observed_Old","Model_Old"
"1207","West Coast Vancouver Island ISBM Sport",2003,51186,34125.68,NA,NA
"1208","West Coast Vancouver Island ISBM Sport",2004,61218,40814.02,NA,NA
"1209","West Coast Vancouver Island ISBM Sport",2005,43577,29052.78,NA,NA
"12101","West Coast Vancouver Island ISBM Sport",2006,44025,29351.42,NA,NA
"12111","West Coast Vancouver Island ISBM Sport",2007,39368,26246.64,NA,NA
"12121","West Coast Vancouver Island ISBM Sport",2008,24855,16570.84,NA,NA
"12131","West Coast Vancouver Island ISBM Sport",2009,31921,21281.69,NA,NA
"12141","West Coast Vancouver Island ISBM Sport",2010,24687,16458.84,NA,NA
"12151","West Coast Vancouver Island ISBM Sport",2011,52131,34755.73,NA,NA
"12161","West Coast Vancouver Island ISBM Sport",2012,25890,17260.87,NA,NA
"12171","West Coast Vancouver Island ISBM Sport",2013,22272,14848.73,NA,NA
"12181","West Coast Vancouver Island ISBM Sport",2014,28679,19120.31,NA,NA
"12191","West Coast Vancouver Island ISBM Sport",2015,34668,23113.15,NA,NA
"12201","West Coast Vancouver Island ISBM Sport",2016,26237,17492.21,NA,NA
"1128","North of Falcon Sport",1979,84977,82077.55,84977,87268.36
"2105","North of Falcon Sport",1980,59099,72346.08,59099,78981.57
"390","North of Falcon Sport",1981,96151,70504.78,96151,79543.18
"424","North of Falcon Sport",1982,114952,67945.53,114952,75346.74
"524","North of Falcon Sport",1983,51789,46174.38,51789,35189.65
"624","North of Falcon Sport",1984,6980,8619.72,6980,11775.67
"724","North of Falcon Sport",1985,30189,25355.27,30189,26845.7
"824","North of Falcon Sport",1986,23000,19317.34,23000,20452.88
"924","North of Falcon Sport",1987,44000,36954.88,44000,39127.22
"1024","North of Falcon Sport",1988,19000,15957.8,19000,16895.8
"1129","North of Falcon Sport",1989,20900,17553.55,20900,18585.43
"1224","North of Falcon Sport",1990,32900,27632.19,32900,29256.51
"1324","North of Falcon Sport",1991,13562,11390.52,13562,12060.03
"1424","North of Falcon Sport",1992,18935,15903.19,18935,16838.04
"1524","North of Falcon Sport",1993,13854,11635.75,13854,12319.71
"1624","North of Falcon Sport",1994,0,0,0,0
"1724","North of Falcon Sport",1995,618,519.04,618,549.53
"1824","North of Falcon Sport",1996,255,214.15,255,226.77
"1924","North of Falcon Sport",1997,4152,3487.21,4152,3692.17
"2024","North of Falcon Sport",1998,2292,1925,2292,2038.21
"2124","North of Falcon Sport",1999,10821,9088.37,10821,9622.6
"2224","North of Falcon Sport",2000,9242,7762.17,9242,8218.46
"2326","North of Falcon Sport",2001,25592,21494.28,25592,22757.8
"2426","North of Falcon Sport",2002,60575,50875.95,60575,53866.62
"2526","North of Falcon Sport",2003,36513,30666.71,36513,32469.4
"2625","North of Falcon Sport",2004,27090,22752.45,27090,24089.9
"2719","North of Falcon Sport",2005,40004,33598.75,40004,35573.75
"2816","North of Falcon Sport",2006,11176,9386.58,11176,9938.29
"2915","North of Falcon Sport",2007,9538,8010.81,9538,8481.69
"3015","North of Falcon Sport",2008,15452,12977.88,15452,13740.79
"3119","North of Falcon Sport",2009,13331,11196.51,13331,11854.63
"3217","North of Falcon Sport",2010,38686,32491.75,38686,34401.66
"3315","North of Falcon Sport",2011,30826,25890.3,30826,27412.17
"3415","North of Falcon Sport",2012,35428,29755.4,35428,31504.5
"3515","North of Falcon Sport",2013,30837,25899.49,30837,27421.95
"3615","North of Falcon Sport",2014,42327,35549.76,42327,37639.46
"3715","North of Falcon Sport",2015,42179,35425.44,42179,37507.89
"3815","North of Falcon Sport",2016,17948,15074.2,17948,15960.35
"1259","South of Falcon Sport",1979,6949,3418.37,NA,NA
"1260","South of Falcon Sport",1980,8710,2764.61,NA,NA
"1261","South of Falcon Sport",1981,8762,2661.66,NA,NA
"1262","South of Falcon Sport",1982,14943,2837.72,NA,NA
"1263","South of Falcon Sport",1983,8883,2397.77,NA,NA
"1264","South of Falcon Sport",1984,7886,2598.94,NA,NA
"1265","South of Falcon Sport",1985,16158,4801.1,NA,NA
"1266","South of Falcon Sport",1986,8584,2550.61,NA,NA
"1267","South of Falcon Sport",1987,28728,8536.08,NA,NA
"1268","South of Falcon Sport",1988,16127,4791.91,NA,NA
"1269","South of Falcon Sport",1989,9384,2788.32,NA,NA
"1270","South of Falcon Sport",1990,10496,3118.72,NA,NA
"1271","South of Falcon Sport",1991,6622,1967.6,NA,NA
"1272","South of Falcon Sport",1992,9403,2793.94,NA,NA
"1273","South of Falcon Sport",1993,1817,539.89,NA,NA
"1274","South of Falcon Sport",1994,2421,719.35,NA,NA
"1275","South of Falcon Sport",1995,886,263.25,NA,NA
"1276","South of Falcon Sport",1996,2985,886.94,NA,NA
"1277","South of Falcon Sport",1997,2408,715.49,NA,NA
"1278","South of Falcon Sport",1998,2019,599.91,NA,NA
"1279","South of Falcon Sport",1999,3340,992.42,NA,NA
"1280","South of Falcon Sport",2000,12878,3826.51,NA,NA
"1281","South of Falcon Sport",2001,17374,5162.4,NA,NA
"1282","South of Falcon Sport",2002,34792,10337.89,NA,NA
"1283","South of Falcon Sport",2003,32876,9768.58,NA,NA
"1284","South of Falcon Sport",2004,47413,14088.03,NA,NA
"1285","South of Falcon Sport",2005,18603,5527.6,NA,NA
"1286","South of Falcon Sport",2006,9287,2759.5,NA,NA
"1287","South of Falcon Sport",2007,3297,979.67,NA,NA
"1288","South of Falcon Sport",2008,481,142.93,NA,NA
"1289","South of Falcon Sport",2009,410,121.82,NA,NA
"1290","South of Falcon Sport",2010,2331,692.64,NA,NA
"1291","South of Falcon Sport",2011,2609,775.23,NA,NA
"1292","South of Falcon Sport",2012,7767,2307.83,NA,NA
"1293","South of Falcon Sport",2013,17867,5308.9,NA,NA
"1294","South of Falcon Sport",2014,9355,2779.71,NA,NA
"1295","South of Falcon Sport",2015,5501,1634.54,NA,NA
"1296","South of Falcon Sport",2016,2552,758.28,NA,NA
"1130","Puget Sound North Sport",1979,84461,44334.55,84461,58307.31
"2106","Puget Sound North Sport",1980,68646,41441.61,68646,54037.82
"391","Puget Sound North Sport",1981,61079,41719.36,61079,51722.42
"425","Puget Sound North Sport",1982,36795,41306.45,36795,51446.15
"525","Puget Sound North Sport",1983,73226,81807.55,73226,78449.4
"625","Puget Sound North Sport",1984,73762,38596.65,73762,49542.69
"725","Puget Sound North Sport",1985,53719,39037.9,53719,46367.43
"825","Puget Sound North Sport",1986,82481,59939.37,82481,71193.24
"925","Puget Sound North Sport",1987,62924,45727.22,62924,54312.66
"1025","Puget Sound North Sport",1988,50831,36939.18,50831,43874.65
"1131","Puget Sound North Sport",1989,63713,46300.55,63713,54993.71
"1225","Puget Sound North Sport",1990,57877,42059.56,57877,49956.37
"1325","Puget Sound North Sport",1991,44400,32265.75,44400,38323.71
"1425","Puget Sound North Sport",1992,44726,32502.64,44726,38605.13
"1525","Puget Sound North Sport",1993,39132,28437.45,39132,33776.69
"1625","Puget Sound North Sport",1994,7456,5418.29,7456,6435.66
"1725","Puget Sound North Sport",1995,14212,10327.94,14212,12267.09
"1825","Puget Sound North Sport",1996,17499,12716.64,17499,15104.15
"1925","Puget Sound North Sport",1997,21393,15546.41,21393,18465.34
"2025","Puget Sound North Sport",1998,5228,3799.2,5228,4512.55
"2125","Puget Sound North Sport",1999,4125,2997.7,4125,3560.52
"2225","Puget Sound North Sport",2000,4780,3473.66,4780,4125.85
"2327","Puget Sound North Sport",2001,10944,7953.06,10944,9446.3
"2427","Puget Sound North Sport",2002,8412,6113.03,8412,7260.8
"2527","Puget Sound North Sport",2003,8322,6047.64,8322,7183.08
"2626","Puget Sound North Sport",2004,7118,5172.73,7118,6143.88
"2720","Puget Sound North Sport",2005,4828,3508.54,4828,4167.3
"2817","Puget Sound North Sport",2006,8015,5824.53,8015,6918.13
"2916","Puget Sound North Sport",2007,11139,8094.72,11139,9614.58
"3016","Puget Sound North Sport",2008,10673,7756.14,10673,9212.35
"3120","Puget Sound North Sport",2009,14366,10439.8,14366,12399.94
"3218","Puget Sound North Sport",2010,12685,9218.29,12685,10948.97
"3316","Puget Sound North Sport",2011,15957,11596.07,15957,13773.23
"3416","Puget Sound North Sport",2012,19618,14256.47,19618,16933.27
"3516","Puget Sound North Sport",2013,25210,18320.24,25210,21759.98
"3616","Puget Sound North Sport",2014,20275,14733.93,20275,17500.29
"3716","Puget Sound North Sport",2015,20403,14826.95,20403,17610.77
"3816","Puget Sound North Sport",2016,21693,15764.44,21693,18724.24
"1132","Puget Sound Other Sport",1979,184197,72242.59,184197,79401.12
"2107","Puget Sound Other Sport",1980,168695,68861.59,168695,77367.59
"392","Puget Sound Other Sport",1981,103354,71584.3,103354,75971.13
"426","Puget Sound Other Sport",1982,83362,75491.11,83362,78124.95
"526","Puget Sound Other Sport",1983,121241,56325.66,121241,57356.93
"626","Puget Sound Other Sport",1984,100055,42666.17,100055,38016.51
"726","Puget Sound Other Sport",1985,74323,37817.86,74323,39680.25
"826","Puget Sound Other Sport",1986,70945,36098.99,70945,37876.74
"926","Puget Sound Other Sport",1987,46450,23635.17,46450,24799.13
"1026","Puget Sound Other Sport",1988,64469,32803.82,64469,34419.28
"1133","Puget Sound Other Sport",1989,71983,36627.15,71983,38430.93
"1226","Puget Sound Other Sport",1990,67627,34410.71,67627,36105.33
"1326","Puget Sound Other Sport",1991,46166,23490.68,46166,24647.51
"1426","Puget Sound Other Sport",1992,53007,26971.58,53007,28299.86
"1526","Puget Sound Other Sport",1993,41034,20879.32,41034,21907.59
"1626","Puget Sound Other Sport",1994,40830,20775.57,40830,21798.7
"1726","Puget Sound Other Sport",1995,55587,28284.38,55587,29677.29
"1826","Puget Sound Other Sport",1996,54570,27766.87,54570,29134.33
"1926","Puget Sound Other Sport",1997,39032,19860.69,39032,20838.74
"2026","Puget Sound Other Sport",1998,20886,10627.4,20886,11150.79
"2126","Puget Sound Other Sport",1999,24614,12524.36,24614,13141.15
"2226","Puget Sound Other Sport",2000,18899,9616.37,18899,10090
"2328","Puget Sound Other Sport",2001,33478,17034.63,33478,17873.54
"2428","Puget Sound Other Sport",2002,22331,11362.67,22331,11922.3
"2528","Puget Sound Other Sport",2003,22578,11488.38,22578,12054.15
"2627","Puget Sound Other Sport",2004,19609,9977.66,19609,10469.01
"2721","Puget Sound Other Sport",2005,18064,9191.51,18064,9644.15
"2818","Puget Sound Other Sport",2006,20567,10465.11,20567,10980.47
"2917","Puget Sound Other Sport",2007,37587,19125.42,37587,20067.29
"3017","Puget Sound Other Sport",2008,21749,11066.57,21749,11611.55
"3121","Puget Sound Other Sport",2009,16939,8619.07,16939,9043.53
"3219","Puget Sound Other Sport",2010,15621,7948.45,15621,8339.9
"3317","Puget Sound Other Sport",2011,11550,5877,11550,6166.42
"3417","Puget Sound Other Sport",2012,22036,11212.6,22036,11764.78
"3517","Puget Sound Other Sport",2013,16635,8464.38,16635,8881.24
"3617","Puget Sound Other Sport",2014,12083,6148.23,12083,6450.98
"3717","Puget Sound Other Sport",2015,8958,4558.13,8958,4782.56
"3817","Puget Sound Other Sport",2016,12559,6390.45,12559,6705.13
"1134","Georgia Strait Sport",1979,350000,212971.03,350000,427823.94
"2108","Georgia Strait Sport",1980,204100,197010.46,371000,385810.25
"393","Georgia Strait Sport",1981,197239,181575.59,253300,359658.05
