

CATCH COMPARISONS
******************
OPTION FILE   DESCRIPTION
===========   ==============================================
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)




CEILINGS SPECIFIED FOR Alaska T
Catch level comparison

      Actual   9902B   9902B    |9902B   9902B   
     3   1.4757  0.3314  0.5243  0.2972  0.1613  0.1316  0.4477  0.4989  0.6557  0.7059  0.4990  0.1529  0.1029  0.2161  0.2522  0.1217  0.1266  1.3831
     4   1.4757  0.3314  0.5243  0.2972  0.1613  0.1316  0.4477  0.4989  0.6557  0.7059  0.4990  0.1529  0.1029  0.2161  0.2522  0.1217  0.1266  1.3548
     5   1.4757  0.3314  0.5243  0.2972  0.1613  0.1316  0.4477  0.4989  0.6557  0.7059  0.4990  0.1529  0.1029  0.2161  0.2522  0.1217  0.1266  1.3398

EV SCALAR COMPARISONS FOR STOCK           BON
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   0.8070  0.5305  0.5158  0.5288  0.8601  2.6960  0.7325  0.3877  0.2486  0.3204  0.3113  0.2282  0.1399  0.1966  0.2511  0.0809  0.1410  0.1443
     2   0.8070  0.5305  0.5158  0.5288  0.8601  2.6960  0.7325  0.3877  0.2486  0.3204  0.3113  0.2282  0.1399  0.1967  0.2511  0.0809  0.1397  0.1386
     3   0.8070  0.5305  0.5158  0.5288  0.8602  2.6960  0.7325  0.3876  0.2486  0.3204  0.3113  0.2282  0.1399  0.1966  0.2512  0.0810  0.1392  0.1357
     4   0.8070  0.5305  0.5158  0.5288  0.8602  2.6960  0.7325  0.3876  0.2486  0.3204  0.3113  0.2282  0.1399  0.1966  0.2512  0.0810  0.1389  0.1343
     5   0.8070  0.5305  0.5158  0.5288  0.8602  2.6960  0.7325  0.3876  0.2486  0.3204  0.3113  0.2282  0.1399  0.1966  0.2512  0.0810  0.1389  0.1336

EV SCALAR COMPARISONS FOR STOCK           LRW
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   3.4674  3.3644  2.1638  1.5900  2.8875  3.9103  1.8442  1.5224  1.8289  2.7967  1.3193  1.7714  0.8191  0.9589  0.9967  0.2114  0.2939  0.1179
     2   3.4674  3.3644  2.1638  1.5900  2.8876  3.9103  1.8442  1.5224  1.8291  2.7969  1.3193  1.7715  0.8191  0.9589  0.9972  0.2100  0.2929  0.1175
     3   3.4674  3.3645  2.1638  1.5900  2.8877  3.9103  1.8442  1.5224  1.8292  2.7970  1.3193  1.7715  0.8191  0.9589  0.9975  0.2094  0.2925  0.1173
     4   3.4674  3.3645  2.1638  1.5900  2.8877  3.9103  1.8442  1.5224  1.8292  2.7971  1.3193  1.7715  0.8191  0.9589  0.9977  0.2091  0.2922  0.1172
     5   3.4674  3.3645  2.1638  1.5900  2.8877  3.9103  1.8442  1.5224  1.8293  2.7971  1.3193  1.7715  0.8191  0.9589  0.9978  0.2089  0.2921  0.1171

EV SCALAR COMPARISONS FOR STOCK           WSH
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   1.1409 10.9046 10.6342  8.0087 10.7611 14.3341 17.1590 14.6116 18.1150 12.7736  8.2397  6.4750  6.5677  4.4999  3.7834  5.4953  5.2933  5.8141
     2   1.1409 10.9046 10.6342  8.0087 10.7611 14.3341 17.1591 14.6116 18.1148 12.7735  8.2396  6.4749  6.5677  4.4999  3.7834  5.4970  5.2931  5.7783
     3   1.1409 10.9046 10.6342  8.0087 10.7611 14.3342 17.1592 14.6116 18.1147 12.7734  8.2396  6.4749  6.5676  4.4998  3.7834  5.4982  5.2946  5.7612
     4   1.1409 10.9046 10.6342  8.0087 10.7611 14.3342 17.1593 14.6116 18.1146 12.7733  8.2396  6.4749  6.5676  4.4998  3.7834  5.4989  5.2960  5.7532
     5   1.1409 10.9046 10.6342  8.0087 10.7611 14.3342 17.1593 14.6116 18.1145 12.7733  8.2395  6.4749  6.5676  4.4998  3.7833  5.4992  5.2970  5.7493

EV SCALAR COMPARISONS FOR STOCK           CWS
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   0.6387  1.8127  1.5806  0.8057 43.1512 58.3872 70.8255 43.5550 45.1626 71.0376 63.3803 23.1595 15.5584  6.8832 14.5548 10.8821  5.8408 13.8139
     2   0.6387  1.8127  1.5806  0.8057 43.1513 58.3873 70.8273 43.5548 45.1621 71.0369 63.3789 23.1595 15.5565  6.8833 14.5552 10.8840  5.8428 13.6077
     3   0.6387  1.8127  1.5806  0.8057 43.1513 58.3874 70.8282 43.5547 45.1618 71.0365 63.3782 23.1595 15.5555  6.8833 14.5554 10.8852  5.8460 13.5070
     4   0.6387  1.8127  1.5806  0.8057 43.1513 58.3875 70.8286 43.5547 45.1617 71.0362 63.3778 23.1594 15.5548  6.8834 14.5553 10.8858  5.8486 13.4577
     5   0.6387  1.8127  1.5806  0.8057 43.1513 58.3875 70.8289 43.5546 45.1616 71.0360 63.3777 23.1594 15.5545  6.8834 14.5553 10.8860  5.8503 13.4336

EV SCALAR COMPARISONS FOR STOCK           SUM
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   0.8581  0.9789  0.7645  0.7814  0.8343  0.8490  0.7839  0.7137  0.5041  0.4954  0.6404  0.5649  0.4292  0.3853  0.5566  0.6104  0.8028  0.8959
     2   0.8581  0.9789  0.7645  0.7814  0.8343  0.8490  0.7839  0.7137  0.5041  0.4954  0.6404  0.5649  0.4292  0.3853  0.5570  0.6089  0.7843  0.8906
     3   0.8581  0.9789  0.7645  0.7814  0.8344  0.8490  0.7839  0.7137  0.5041  0.4954  0.6404  0.5649  0.4292  0.3853  0.5572  0.6084  0.7751  0.8880
     4   0.8581  0.9789  0.7645  0.7814  0.8344  0.8490  0.7839  0.7136  0.5041  0.4954  0.6404  0.5649  0.4292  0.3853  0.5573  0.6082  0.7705  0.8867
     5   0.8581  0.9789  0.7645  0.7814  0.8344  0.8490  0.7839  0.7136  0.5041  0.4954  0.6404  0.5649  0.4292  0.3853  0.5574  0.6081  0.7682  0.8860

EV SCALAR COMPARISONS FOR STOCK           ORC
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   1.1731  1.3502  1.4180  1.8862  2.0096  1.5747  0.9812  0.9855  0.9938  0.6484  0.9060  1.0091  0.6204  0.7844  0.8205  0.6782  0.8063  0.8265
     2   1.1731  1.3502  1.4180  1.8862  2.0097  1.5747  0.9812  0.9855  0.9938  0.6484  0.9060  1.0091  0.6204  0.7847  0.8216  0.6723  0.7966  0.8194
     3   1.1730  1.3502  1.4180  1.8862  2.0097  1.5747  0.9812  0.9855  0.9938  0.6484  0.9060  1.0091  0.6204  0.7848  0.8225  0.6697  0.7920  0.8159
     4   1.1730  1.3502  1.4180  1.8862  2.0098  1.5748  0.9812  0.9855  0.9938  0.6484  0.9060  1.0091  0.6204  0.7849  0.8231  0.6685  0.7898  0.8142
     5   1.1730  1.3502  1.4180  1.8862  2.0098  1.5748  0.9812  0.9855  0.9938  0.6484  0.9060  1.0091  0.6204  0.7849  0.8234  0.6680  0.7888  0.8133

EV SCALAR COMPARISONS FOR STOCK           WCN
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1   0.8727  0.8568  1.0882  1.5906  1.8371  1.5237  1.8408  1.4546  1.1684  0.9602  0.9843  0.8975  0.8568  0.8357  0.9245  0.7034  0.7751  0.9467
     2   0.8727  0.8568  1.0882  1.5906  1.8371  1.5237  1.8408  1.4545  1.1684  0.9602  0.9843  0.8975  0.8568  0.8358  0.9252  0.6999  0.7659  0.9420
     3   0.8727  0.8568  1.0882  1.5906  1.8371  1.5237  1.8408  1.4545  1.1683  0.9602  0.9843  0.8975  0.8568  0.8359  0.9257  0.6983  0.7615  0.9397
     4   0.8727  0.8568  1.0882  1.5906  1.8371  1.5237  1.8408  1.4545  1.1683  0.9602  0.9843  0.8975  0.8568  0.8359  0.9261  0.6976  0.7594  0.9386
     5   0.8727  0.8568  1.0882  1.5906  1.8372  1.5237  1.8408  1.4545  1.1683  0.9602  0.9843  0.8975  0.8567  0.8359  0.9263  0.6972  0.7584  0.9380

EV SCALAR COMPARISONS FOR STOCK           LYF
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995
==================================================================================================================================================================
     1   1.8704  1.5744  1.3757  1.6859  1.9627  1.6926  2.0436  1.8788  1.5297  2.8888  2.7833  2.6892  2.3962  1.2557  1.4667  1.1461  1.2880
     2   1.8704  1.5744  1.3757  1.6858  1.9626  1.6926  2.0437  1.8790  1.5298  2.8888  2.7830  2.6886  2.3957  1.2558  1.4678  1.1471  1.2891
     3   1.8704  1.5744  1.3757  1.6858  1.9626  1.6925  2.0438  1.8791  1.5299  2.8888  2.7827  2.6881  2.3954  1.2558  1.4687  1.1481  1.2901
     4   1.8704  1.5744  1.3757  1.6858  1.9626  1.6925  2.0438  1.8792  1.5300  2.8888  2.7826  2.6879  2.3952  1.2558  1.4693  1.1487  1.2907
     5   1.8705  1.5744  1.3757  1.6858  1.9626  1.6925  2.0438  1.8792  1.5300  2.8888  2.7825  2.6877  2.3951  1.2558  1.4697  1.1492  1.2912

EV SCALAR COMPARISONS FOR STOCK           MCB
-------------------------------------------------
OP6 file: 9902B.OP7

  Iter       1980     1981     1982     1983     1984     1985     1986     1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
===========================================================================================================================================================================
     1  22.7884  0.9782  0.1226  0.2639  0.6240  1.5505  1.2984  0.7576  0.1146  0.0990  0.0912  0.1046  0.0905  0.1784  0.3467  0.1033  0.1885  0.1267
     2  22.7947  0.9782  0.1226  0.2637  0.6233  1.5491  1.2989  0.7590  0.1149  0.0990  0.0912  0.1045  0.0902  0.1782  0.3471  0.1029  0.1846  0.1237
     3  22.7980  0.9783  0.1226  0.2637  0.6230  1.5483  1.2991  0.7600  0.1151  0.0990  0.0913  0.1044  0.0901  0.1781  0.3473  0.1027  0.1828  0.1222
     4  22.7999  0.9783  0.1226  0.2636  0.6227  1.5479  1.2993  0.7606  0.1152  0.0990  0.0913  0.1043  0.0899  0.1780  0.3475  0.1027  0.1820  0.1214
     5  22.8008  0.9783  0.1226  0.2636  0.6226  1.5476  1.2994  0.7610  0.1153  0.0990  0.0913  0.1042  0.0898  0.1779  0.3475  0.1027  0.1816  0.1211

AGE-SPECIFIC COMPARISONS FOR 9902BCLB.DAT
9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
***************************************


ESCAPEMENT CALIBRATION FOR AKS
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      1075     2288     2609     5972     -NA-    1.835    1.963    1.000    0.519    1.519
1980    none      1990     3325     3604     8919     -NA-    1.670    1.319    0.389    0.515    1.021
1981    none      1505     3041     3312     7858     -NA-    2.120    2.405    0.409    1.007    1.509
1982    none      1598     3928     7534    13060     -NA-    1.229    1.509    0.256    0.610    0.752
1983    none      2335     5215     5819    13369     -NA-    2.149    1.409    0.367    0.636    1.085
1984    none      2555     8508     6697    17760     -NA-    2.074    0.944    0.627    0.322    0.987
1985    none      3895     8031     4575    16501     -NA-    1.520    1.525    0.517    0.512    1.244
1986    none      6840    12762     9189    28791     -NA-    0.656    1.182    0.243    0.404    0.757
1987    none      6740     9421     9298    25459     -NA-    0.462    1.316    0.533    0.430    0.804
1988    none      3444     5927     7836    17207     -NA-    0.684    2.207    0.921    0.515    1.317
1989    none      1800     5350     7937    15087     -NA-    0.908    1.561    0.555    0.444    0.954
1990    none      2150     2520     5649    10319     -NA-    0.890    1.652    0.662    0.367    0.951
1991    none      1717     3861     2849     8427     -NA-    1.123    1.633    0.482    0.490    1.140
1992    none      1661     3177     4139     8977     -NA-    0.633    1.616    0.467    0.532    0.904
1993    none      1266     4217     5466    10949     -NA-    1.170    1.530    0.603    0.422    1.026
1994    none      1434     3478     5115    10027     -NA-    0.974    1.464    0.682    0.327    0.995
1995    none      1624     3114     4031     8769     -NA-    0.921    1.502    0.546    0.401    0.955
1996    none       973     4531     3912     9416     -NA-    1.298    1.103    0.610    0.243    0.919
1997    none      1504     2594     2972     7070     -NA-    1.047    1.372    0.886    0.195    1.099
1998    none      2393     4594     2619     9606     -NA-    1.000    0.984    0.520    0.139    0.861
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.451    0.156

TERMINAL RUN CALIBRATION FOR NTH
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     65589     -NA-     -NA-     -NA-     -NA-     -NA-    1.060
1980    none     none     none     none     73819     -NA-     -NA-     -NA-     -NA-     -NA-    0.993
1981    none     none     none     none     77497     -NA-     -NA-     -NA-     -NA-     -NA-    0.995
1982    none     none     none     none     81130     -NA-     -NA-     -NA-     -NA-     -NA-    0.953
1983    none     none     none     none     79798     -NA-     -NA-     -NA-     -NA-     -NA-    1.119
1984    none     none     none     none    104271     -NA-     -NA-     -NA-     -NA-     -NA-    1.009
1985    none     none     none     none    137688     -NA-     -NA-     -NA-     -NA-     -NA-    0.927
1986    none     none     none     none    160810     -NA-     -NA-     -NA-     -NA-     -NA-    0.933
1987    none     none     none     none    146249     -NA-     -NA-     -NA-     -NA-     -NA-    1.061
1988    none     none     none     none    170827     -NA-     -NA-     -NA-     -NA-     -NA-    0.994
1989    none     none     none     none    182280     -NA-     -NA-     -NA-     -NA-     -NA-    0.947
1990    none     none     none     none    171153     -NA-     -NA-     -NA-     -NA-     -NA-    1.014
1991    none     none     none     none    155317     -NA-     -NA-     -NA-     -NA-     -NA-    1.077
1992    none     none     none     none    186898     -NA-     -NA-     -NA-     -NA-     -NA-    0.940
1993    none     none     none     none    185544     -NA-     -NA-     -NA-     -NA-     -NA-    0.924
1994    none     none     none     none    137418     -NA-     -NA-     -NA-     -NA-     -NA-    1.068
1995    none     none     none     none    113944     -NA-     -NA-     -NA-     -NA-     -NA-    1.267
1996    none     none     none     none    215259     -NA-     -NA-     -NA-     -NA-     -NA-    0.788
1997    none     none     none     none    140139     -NA-     -NA-     -NA-     -NA-     -NA-    1.144
1998    none     none     none     none    137556     -NA-     -NA-     -NA-     -NA-     -NA-    1.069
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.000    0.075

TERMINAL RUN CALIBRATION FOR FRE
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none    104568     -NA-     -NA-     -NA-     -NA-     -NA-    0.905
1980    none     none     none     none     68973     -NA-     -NA-     -NA-     -NA-     -NA-    1.138
1981    none     none     none     none     64315     -NA-     -NA-     -NA-     -NA-     -NA-    1.105
1982    none     none     none     none     81206     -NA-     -NA-     -NA-     -NA-     -NA-    0.913
1983    none     none     none     none     72672     -NA-     -NA-     -NA-     -NA-     -NA-    1.112
1984    none     none     none     none     93287     -NA-     -NA-     -NA-     -NA-     -NA-    1.077
1985    none     none     none     none    122149     -NA-     -NA-     -NA-     -NA-     -NA-    0.950
1986    none     none     none     none    144836     -NA-     -NA-     -NA-     -NA-     -NA-    0.898
1987    none     none     none     none    128095     -NA-     -NA-     -NA-     -NA-     -NA-    1.013
1988    none     none     none     none    129394     -NA-     -NA-     -NA-     -NA-     -NA-    0.980
1989    none     none     none     none    101605     -NA-     -NA-     -NA-     -NA-     -NA-    1.120
1990    none     none     none     none    129910     -NA-     -NA-     -NA-     -NA-     -NA-    0.905
1991    none     none     none     none    110503     -NA-     -NA-     -NA-     -NA-     -NA-    0.986
1992    none     none     none     none     93570     -NA-     -NA-     -NA-     -NA-     -NA-    1.080
1993    none     none     none     none     89587     -NA-     -NA-     -NA-     -NA-     -NA-    1.135
1994    none     none     none     none    126656     -NA-     -NA-     -NA-     -NA-     -NA-    0.859
1995    none     none     none     none    110200     -NA-     -NA-     -NA-     -NA-     -NA-    1.155
1996    none     none     none     none    169430     -NA-     -NA-     -NA-     -NA-     -NA-    0.941
1997    none     none     none     none    181662     -NA-     -NA-     -NA-     -NA-     -NA-    0.922
1998    none     none     none     none    160000     -NA-     -NA-     -NA-     -NA-     -NA-    1.088
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.000    0.088

ESCAPEMENT CALIBRATION FOR FRL
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none    126879     -NA-     -NA-     -NA-     -NA-     -NA-    1.020
1980    none     none     none     none    126457     -NA-     -NA-     -NA-     -NA-     -NA-    1.005
1981    none     36419    61059     9186   106664     -NA-    1.653    0.973    0.739    0.261    1.185
1982    none     30246    80578     5605   116429     -NA-    1.546    0.756    1.170    0.319    0.981
1983    none     16246    73719    10864   100829     -NA-    2.741    0.790    0.624    0.475    1.086
1984    none     48982    62977     7536   119495     -NA-    1.377    0.663    0.866    0.341    0.968
1985    none     60820   104508    11734   177062     -NA-    0.899    0.726    0.398    0.236    0.764
1986    none      6082   149973     7777   163832     -NA-    2.951    0.909    2.308    0.218    1.051
1987    none     15986    62516    17590    96092     -NA-    0.677    0.733    2.124    0.433    0.978
1988    none      2388    42327     5046    49761     -NA-    3.138    1.070    1.958    0.259    1.259
1989    none     49615    19232     8132    76979     -NA-    3.301    0.891    1.271    1.539    2.485
1990    none      5662   168412     3910   177984     -NA-    4.464    0.424    0.232    0.672    0.548
1991    none     35361    45006    19877   100244     -NA-    0.929    0.562    0.137    0.392    0.608
1992    none     38230   126744     3884   168858     -NA-    1.220    1.038    1.023    0.079    1.079
1993    none     48570    81345     9071   138986     -NA-    1.685    0.909    0.744    0.309    1.170
1994    none      5997    90781     2561    99339     -NA-    1.882    0.650    0.600    0.384    0.723
1995    none     34366    19173     8139    61678     -NA-    1.618    0.750    0.818    0.446    1.243
1996    none     29980    30980     1154    62114     -NA-    0.873    0.402    0.567    0.368    0.632
1997    none     98541    51919     2760   153220     -NA-    0.963    1.053    0.017    0.060    0.976
1998    none     15500   243500     5200   264200     -NA-    1.589    0.968    1.203    0.068    1.009
1999    none     39000    29400    14250    82650     -NA-    0.993    0.691    1.800    0.251    1.025
Average Magnitudes                                                                       0.339    0.211

ESCAPEMENT CALIBRATION FOR GSQ
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     13916     -NA-     -NA-     -NA-     -NA-     -NA-    0.868
1980    none        60     4270     3146     7476     -NA-    7.942    1.208    1.598    0.426    1.426
1981    none       110     1425     9430    10965     -NA-    5.918    2.382    0.901    0.314    1.144
1982    none       397     5734     7720    13851     -NA-    0.720    0.786    0.691    0.269    0.731
1983    none      1155     4030     8499    13684     -NA-    0.299    0.620    1.081    0.222    0.879
1984    none       973     4285     3751     9009     -NA-    0.804    0.907    1.438    0.248    1.117
1985    none       294     5497     4637    10428     -NA-    2.813    1.028    1.260    0.182    1.182
1986    none      1681     8739    15358    25778     -NA-    0.224    0.841    1.002    0.106    0.897
1987    none      5755     7006    15039    27800     -NA-    0.174    0.544    1.057    0.316    0.745
1988    none       387    11911     3842    16140     -NA-    0.820    1.031    2.171    0.306    1.297
1989    none      4027     3745    13878    21650     -NA-    0.181    0.866    1.316    0.378    1.027
1990    none       619    11757     5304    17680     -NA-    0.660    0.667    1.108    0.266    0.799
1991    none      1184     6040     6067    13291     -NA-    0.359    0.769    2.189    0.705    1.381
1992    none       457    10218     6242    16917     -NA-    0.242    0.490    1.258    0.424    0.766
1993    none      1885      762     1523     4170     -NA-    0.136    1.616    4.922    1.936    2.154
1994    none     none     none     none      3770     -NA-     -NA-     -NA-     -NA-     -NA-    1.408
1995    none     none     none     none      9400     -NA-     -NA-     -NA-     -NA-     -NA-    0.902
1996    none     none     none     none      7500     -NA-     -NA-     -NA-     -NA-     -NA-    1.180
1997    none     none     none     none     10210     -NA-     -NA-     -NA-     -NA-     -NA-    1.013
1998    none     none     none     none     14450     -NA-     -NA-     -NA-     -NA-     -NA-    0.958
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.305    0.239

ESCAPEMENT CALIBRATION FOR GST
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      7756     3351      103    11210     -NA-    0.952    1.018    1.000    0.038    0.972
1980    none      4532     5821      166    10519     -NA-    1.312    1.063    0.641    0.175    1.164
1981    none      1192     6224      191     7607     -NA-    2.754    0.800    1.009    0.439    1.112
1982    none      1686     4653      318     6657     -NA-    1.615    0.584    0.462    0.472    0.839
1983    none      2970     3612      279     6861     -NA-    1.003    0.772    0.447    0.144    0.859
1984    none      5624     2894      343     8861     -NA-    0.708    0.993    0.377    0.212    0.788
1985    none      3143     2002       97     5242     -NA-    0.878    1.942    1.096    0.435    1.288
1986    none      1193     2150      433     3776     -NA-    1.611    1.377    0.442    0.472    1.344
1987    none       403     2821      557     3781     -NA-    7.397    0.758    0.234    0.975    1.388
1988    none      1507     6264      159     7930     -NA-    1.433    0.616    0.712    0.391    0.773
1989    none      5629     2121      327     8077     -NA-    0.940    0.927    0.469    0.082    0.918
1990    none      1932     5104      591     7627     -NA-    1.685    1.054    0.158    0.275    1.144
1991    none      3985     4354      171     8510     -NA-    1.570    0.733    1.347    0.410    1.137
1992    none      2825     8945      306    12076     -NA-    1.391    0.764    0.472    0.280    0.903
1993    none      4236     4383      458     9077     -NA-    0.791    0.770    0.656    0.226    0.774
1994    none      5095     2611      258     7964     -NA-    0.923    1.336    0.616    0.172    1.049
1995    none     13427     5430      190    19047     -NA-    0.811    1.042    1.049    0.146    0.879
1996    none      8152     8780      171    17103     -NA-    0.582    1.251    1.949    0.338    0.939
1997    none      7637     4019      236    11892     -NA-    0.488    1.806    2.406    0.629    0.972
1998    none      5679     3103      210     8992     -NA-    1.000    2.259    1.817    0.453    1.453
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.338    0.173

TERMINAL RUN CALIBRATION FOR GSH
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      9195     3973      122    13290     -NA-    1.239    1.033    1.000    0.176    1.176
1980    none      5601     7194      206    13001     -NA-    1.538    0.722    0.360    0.395    1.068
1981    none      1791     9352      287    11430     -NA-    1.575    0.702    0.288    0.351    0.829
1982    none      2565     7076      484    10125     -NA-    1.165    0.858    0.527    0.163    0.920
1983    none      4706     5723      442    10871     -NA-    1.013    0.990    0.940    0.013    0.998
1984    none      8974     4619      547    14140     -NA-    0.746    1.017    0.334    0.192    0.818
1985    none     10418     6635      323    17376     -NA-    0.879    1.490    0.573    0.268    1.106
1986    none      4765     8585     1727    15077     -NA-    1.068    1.156    0.439    0.175    1.046
1987    none      1218     8523     1682    11423     -NA-    2.217    0.941    0.954    0.180    1.079
1988    none      1417     5891      149     7457     -NA-    1.969    0.782    2.177    0.380    1.036
1989    none      8990     3387      522    12899     -NA-    1.068    0.824    0.615    0.109    0.985
1990    none      3373     8912     1032    13317     -NA-    1.889    0.899    0.247    0.351    1.099
1991    none      6819     7450      292    14561     -NA-    1.783    0.630    2.006    0.576    1.198
1992    none      3552    11249      384    15185     -NA-    2.149    0.547    0.357    0.621    0.917
1993    none      7090     7336      766    15192     -NA-    0.894    0.483    0.688    0.315    0.685
1994    none      9088     4658      460    14206     -NA-    0.798    0.959    0.371    0.163    0.837
1995    none      6484     2622       92     9198     -NA-    1.726    1.678   11.220    0.807    1.807
1996    none      8888     9573      186    18647     -NA-    0.859    0.570    1.303    0.291    0.715
1997    none     18836     9912      583    29331     -NA-    0.496    1.095    0.000    0.375    0.689
1998    none     12421     6787      458    19666     -NA-    1.000    2.397    1.676    0.498    1.498
1999    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.320    0.186

TERMINAL RUN CALIBRATION FOR NKF
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     82790     -NA-     -NA-     -NA-     -NA-     -NA-    1.107
1980    none     none     none     none    113292     -NA-     -NA-     -NA-     -NA-     -NA-    0.891
1981    none     none     none     none     90282     -NA-     -NA-     -NA-     -NA-     -NA-    1.108
1982    none     none     none     none    111772     -NA-     -NA-     -NA-     -NA-     -NA-    0.903
1983    none     none     none     none     83361     -NA-     -NA-     -NA-     -NA-     -NA-    1.302
1984    none     none     none     none    133521     -NA-     -NA-     -NA-     -NA-     -NA-    0.857
1985    none     none     none     none    136902     -NA-     -NA-     -NA-     -NA-     -NA-    0.937
1986    none     none     none     none    111231     -NA-     -NA-     -NA-     -NA-     -NA-    0.947
1987    none     none     none     none     67749     -NA-     -NA-     -NA-     -NA-     -NA-    1.132
1988    none     none     none     none     50918     -NA-     -NA-     -NA-     -NA-     -NA-    1.232
