"FisheryNum","FisheryName","FisheryGroup","Year","Observed_Catch","Model_LCatch","Model_TM"
4,"Central B.C. Troll","Central B.C. Troll",2006,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2007,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2008,9,9.21,152.91
4,"Central B.C. Troll","Central B.C. Troll",2009,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2010,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2011,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2012,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2013,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2014,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2015,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2016,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2017,0,0,0
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1979,477222,389788.79,514593.51
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1980,486303,341537.06,449228.17
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1981,423266,323229.24,431065.33
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1982,538510,348183.44,462142.06
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1983,395636,457563.54,560590.19
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1984,471294,718711.85,877045.06
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1985,345937,319520.99,394269.84
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1986,350227,323483.46,400281.77
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1987,378931,349995.51,480454.05
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1988,408668,377461.82,519803.44
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1989,203751,188192.39,244103.94
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1990,297858,275113.32,354415.38
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1991,203035,187531.1,244243.13
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1992,340146,314172.17,408439.91
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1993,277033,255878.53,325324.28
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1994,150039,138581.94,174573.57
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1995,81454,75234.09,119880.7
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1996,4,0,0
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1997,52688,48664.71,66474.62
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1998,5140,0,0
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1999,7434,6866.31,7653.73
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2000,64547,59618.11,68208.12
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2001,79668,73584.53,83908.08
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2002,126383,116732.31,127400.21
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2003,146736,135531.1,149617.85
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2004,171166,158095.65,171833.65
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2005,148798,137435.68,150420.87
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2006,108978,100656.35,109259.2
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2007,92921,85825.47,96082.79
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2008,94704,87472.33,96864.97
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2009,58191,53747.49,61400.3
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2010,84123,77699.3,84567.31
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2011,129023,119170.72,133021.11
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2012,60530,55907.89,63890.12
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2013,49526,45744.15,50318.6
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2014,129204,119337.85,131221.51
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2015,68522,63289.61,68350.8
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2016,60831,56185.87,62022.03
6,"North of Falcon Troll","North of Falcon Troll",1979,140844,171800.05,217129.91
6,"North of Falcon Troll","North of Falcon Troll",1980,136391,134704.58,170307.53
6,"North of Falcon Troll","North of Falcon Troll",1981,125161,141209.58,180661.25
6,"North of Falcon Troll","North of Falcon Troll",1982,173744,146683.45,186864.34
6,"North of Falcon Troll","North of Falcon Troll",1983,82075,69827.77,88910.88
6,"North of Falcon Troll","North of Falcon Troll",1984,31125,24642.61,30374.17
6,"North of Falcon Troll","North of Falcon Troll",1985,68088,68041.4,84165.38
6,"North of Falcon Troll","North of Falcon Troll",1986,82000,81943.87,102048.66
6,"North of Falcon Troll","North of Falcon Troll",1987,126000,125913.71,153712.22
6,"North of Falcon Troll","North of Falcon Troll",1988,157000,156892.56,189228.05
6,"North of Falcon Troll","North of Falcon Troll",1989,140600,140503.72,170328.05
6,"North of Falcon Troll","North of Falcon Troll",1990,113628,113550.18,137377.89
6,"North of Falcon Troll","North of Falcon Troll",1991,88862,88801.1,108414.43
6,"North of Falcon Troll","North of Falcon Troll",1992,100624,100555.08,122414.3
6,"North of Falcon Troll","North of Falcon Troll",1993,65937,65891.84,78163.7
6,"North of Falcon Troll","North of Falcon Troll",1994,7919,7913.56,8420.06
6,"North of Falcon Troll","North of Falcon Troll",1995,15906,15895.13,17022.45
6,"North of Falcon Troll","North of Falcon Troll",1996,22210,22194.8,23810.34
6,"North of Falcon Troll","North of Falcon Troll",1997,21358,21343.37,25834.59
6,"North of Falcon Troll","North of Falcon Troll",1998,21329,21314.39,22649.6
6,"North of Falcon Troll","North of Falcon Troll",1999,45581,45549.8,48784.12
6,"North of Falcon Troll","North of Falcon Troll",2000,20506,20492,22199.05
6,"North of Falcon Troll","North of Falcon Troll",2001,56137,56098.58,60731.05
6,"North of Falcon Troll","North of Falcon Troll",2002,108245,108170.94,114962.35
6,"North of Falcon Troll","North of Falcon Troll",2003,102194,102124.04,108759.73
6,"North of Falcon Troll","North of Falcon Troll",2004,108975,108900.45,115241.17
6,"North of Falcon Troll","North of Falcon Troll",2005,92470,92406.71,98107.4
6,"North of Falcon Troll","North of Falcon Troll",2006,58428,58388,61651.33
6,"North of Falcon Troll","North of Falcon Troll",2007,43071,43041.47,46194.94
6,"North of Falcon Troll","North of Falcon Troll",2008,36916,36890.76,39372.53
6,"North of Falcon Troll","North of Falcon Troll",2009,28690,28670.33,31022.07
6,"North of Falcon Troll","North of Falcon Troll",2010,90576,90513.94,96148.49
6,"North of Falcon Troll","North of Falcon Troll",2011,65523,65478.15,70122.21
6,"North of Falcon Troll","North of Falcon Troll",2012,100818,100749,108982.54
6,"North of Falcon Troll","North of Falcon Troll",2013,95210,95144.8,101370.29
6,"North of Falcon Troll","North of Falcon Troll",2014,121490,121406.82,129330.42
6,"North of Falcon Troll","North of Falcon Troll",2015,130148,130058.89,137555.4
6,"North of Falcon Troll","North of Falcon Troll",2016,42234,42205.08,44990.8
7,"South of Falcon Troll","South of Falcon Troll",1979,112280,34223.57,43128.19
7,"South of Falcon Troll","South of Falcon Troll",1980,131294,29748.07,37536.9
7,"South of Falcon Troll","South of Falcon Troll",1981,64102,29052.5,37004.77
7,"South of Falcon Troll","South of Falcon Troll",1982,145148,30210.8,38689.06
7,"South of Falcon Troll","South of Falcon Troll",1983,47519,8841.63,11332.69
7,"South of Falcon Troll","South of Falcon Troll",1984,36084,14129.09,17511.63
7,"South of Falcon Troll","South of Falcon Troll",1985,193770,52812.91,65671.13
7,"South of Falcon Troll","South of Falcon Troll",1986,342092,93238.76,116403.3
7,"South of Falcon Troll","South of Falcon Troll",1987,479427,130670.06,158973.21
7,"South of Falcon Troll","South of Falcon Troll",1988,430383,117302.87,140451.42
7,"South of Falcon Troll","South of Falcon Troll",1989,333585,90920.16,109214.63
7,"South of Falcon Troll","South of Falcon Troll",1990,227637,62043.51,74732.06
7,"South of Falcon Troll","South of Falcon Troll",1991,73323,19984.52,24541.17
7,"South of Falcon Troll","South of Falcon Troll",1992,108247,29503.22,36130.94
7,"South of Falcon Troll","South of Falcon Troll",1993,81112,22107.43,26477.15
7,"South of Falcon Troll","South of Falcon Troll",1994,23729,6467.45,6920.84
7,"South of Falcon Troll","South of Falcon Troll",1995,210464,57362.93,61475.65
7,"South of Falcon Troll","South of Falcon Troll",1996,166645,45419.88,48581.57
7,"South of Falcon Troll","South of Falcon Troll",1997,146158,39836.03,48449.01
7,"South of Falcon Troll","South of Falcon Troll",1998,123468,33651.76,35902.93
7,"South of Falcon Troll","South of Falcon Troll",1999,61156,16668.36,17884.1
7,"South of Falcon Troll","South of Falcon Troll",2000,130192,35484.42,38410.24
7,"South of Falcon Troll","South of Falcon Troll",2001,267273,72846.49,78819.6
7,"South of Falcon Troll","South of Falcon Troll",2002,284589,77566.06,82420.33
7,"South of Falcon Troll","South of Falcon Troll",2003,314222,85642.66,91187.73
7,"South of Falcon Troll","South of Falcon Troll",2004,241107,65714.81,69518.33
7,"South of Falcon Troll","South of Falcon Troll",2005,238944,65125.28,68946.41
7,"South of Falcon Troll","South of Falcon Troll",2006,23738,6469.87,6847.73
7,"South of Falcon Troll","South of Falcon Troll",2007,29947,8162.2,8789.04
7,"South of Falcon Troll","South of Falcon Troll",2008,284,77.41,82.59
7,"South of Falcon Troll","South of Falcon Troll",2009,437,119.09,128.79
7,"South of Falcon Troll","South of Falcon Troll",2010,27444,7479.98,7953.95
7,"South of Falcon Troll","South of Falcon Troll",2011,27919,7609.42,8171.09
7,"South of Falcon Troll","South of Falcon Troll",2012,59213,16138.76,17483.5
7,"South of Falcon Troll","South of Falcon Troll",2013,103996,28344.58,30200.9
7,"South of Falcon Troll","South of Falcon Troll",2014,175768,47906.39,50953.86
7,"South of Falcon Troll","South of Falcon Troll",2015,89154,24299.36,25680.32
7,"South of Falcon Troll","South of Falcon Troll",2016,39820,10853.13,11581.01
8,"Georgia Strait Troll","Georgia Strait Troll",1979,254997,153203.37,167123.77
8,"Georgia Strait Troll","Georgia Strait Troll",1980,273169,129824.52,143854.35
8,"Georgia Strait Troll","Georgia Strait Troll",1981,239662,156384.31,173195.57
8,"Georgia Strait Troll","Georgia Strait Troll",1982,179046,148454.79,163411.41
8,"Georgia Strait Troll","Georgia Strait Troll",1983,104978,86734.81,101665.35
8,"Georgia Strait Troll","Georgia Strait Troll",1984,89992,95941.53,111940.23
8,"Georgia Strait Troll","Georgia Strait Troll",1985,56009,37796.18,48092.05
8,"Georgia Strait Troll","Georgia Strait Troll",1986,43925,29641.6,41026.77
8,"Georgia Strait Troll","Georgia Strait Troll",1987,38064,25686.48,33242.1
8,"Georgia Strait Troll","Georgia Strait Troll",1988,20244,13661.14,17141.78
8,"Georgia Strait Troll","Georgia Strait Troll",1989,28443,19193.98,24462.35
8,"Georgia Strait Troll","Georgia Strait Troll",1990,34301,23147.12,29144.49
8,"Georgia Strait Troll","Georgia Strait Troll",1991,32404,21867.01,30916.16
8,"Georgia Strait Troll","Georgia Strait Troll",1992,37250,25137.18,37412.75
8,"Georgia Strait Troll","Georgia Strait Troll",1993,33292,22466.21,32581.25
8,"Georgia Strait Troll","Georgia Strait Troll",1994,12917,8716.66,10928.91
8,"Georgia Strait Troll","Georgia Strait Troll",1995,139,93.82,121.35
8,"Georgia Strait Troll","Georgia Strait Troll",1996,14,9.41,12.22
8,"Georgia Strait Troll","Georgia Strait Troll",1997,806,543.87,696.32
8,"Georgia Strait Troll","Georgia Strait Troll",1998,303,204.45,436.06
8,"Georgia Strait Troll","Georgia Strait Troll",1999,219,147.85,182.19
8,"Georgia Strait Troll","Georgia Strait Troll",2000,609,410.98,593.59
8,"Georgia Strait Troll","Georgia Strait Troll",2001,311,209.87,270.78
8,"Georgia Strait Troll","Georgia Strait Troll",2002,459,309.76,387.01
8,"Georgia Strait Troll","Georgia Strait Troll",2003,279,188.28,227.34
8,"Georgia Strait Troll","Georgia Strait Troll",2004,389,262.5,320.06
8,"Georgia Strait Troll","Georgia Strait Troll",2005,11,7.42,31.1
8,"Georgia Strait Troll","Georgia Strait Troll",2006,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2007,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2008,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2009,0,0,0
